ltable_id,rtable_id,label,left_id,left_title,left_authors,left_venue,left_year,right_id,right_title,right_authors,right_venue,right_year,id
258,19482,0,258,a survey of logical models for olap databases sigmod record,"p vassiliadis , t sellis",,1999.0,19482,"suitability of data models as canonical models for federated databases f saltor , m castellanos",,"sigmod record ,",1991.0,8295
1746,39992,0,1746,"materialized view selection for multidimensional datasets a shukla , p deshpande , j naughton",,vldb,1998.0,39992,automated selection of materialized views and indexes for sql databases,sascv narasayya,,,8296
1152,39992,1,1152,automated selection of materialized views and indexes in sql databases vldb,"s agrawal , s chaudhuri , v narasayya",,2000.0,39992,automated selection of materialized views and indexes for sql databases,sascv narasayya,,,8297
615,39992,0,615,materialized views and data warehouses,n roussopoulos,sigmod record,1998.0,39992,automated selection of materialized views and indexes for sql databases,sascv narasayya,,,8298
1746,23207,0,1746,"materialized view selection for multidimensional datasets a shukla , p deshpande , j naughton",,vldb,1998.0,23207,materialized view and index selection tool for microsoft sql server 2000 2001.0,"s agrawal , s chaudhuri , v narasayya","sigmod conference ,",,8299
1152,23207,0,1152,automated selection of materialized views and indexes in sql databases vldb,"s agrawal , s chaudhuri , v narasayya",,2000.0,23207,materialized view and index selection tool for microsoft sql server 2000 2001.0,"s agrawal , s chaudhuri , v narasayya","sigmod conference ,",,8300
716,23207,1,716,materialized view and index selection tool for microsoft sql server 2000 sigmod conference 2001,"s agrawal , s chaudhuri , v narasayya",,,23207,materialized view and index selection tool for microsoft sql server 2000 2001.0,"s agrawal , s chaudhuri , v narasayya","sigmod conference ,",,8301
1746,63483,0,1746,"materialized view selection for multidimensional datasets a shukla , p deshpande , j naughton",,vldb,1998.0,63483,multidimensional data modeling for location-based services 2004.0,"cs jensen , a kligys , tb pedersen , i timko","the vldb journal the international journal on very large & hellip ; ,",,8302
1369,63483,0,1369,"multi-dimensional database allocation for parallel data warehouses t stіhr , h mфrtens , e rahm vldb 2000",,,,63483,multidimensional data modeling for location-based services 2004.0,"cs jensen , a kligys , tb pedersen , i timko","the vldb journal the international journal on very large & hellip ; ,",,8303
770,8744,1,770,efficient and cost-effective techniques for browsing and indexing large video databases,"j oh , k hua",sigmod conference,2000.0,8744,"an efficient and cost-effective technique for browsing , querying and indexing large video databases acm sigmod , dallas , tx , may ,","j oh , ka hua",,,8304
770,22759,0,770,efficient and cost-effective techniques for browsing and indexing large video databases,"j oh , k hua",sigmod conference,2000.0,22759,"towards effective indexing for very large video sequence database ht shen , bc ooi , x zhou proceedings of the 2005 acm sigmod international conference & hellip ; ,",,,2005.0,8305
2441,22759,0,2441,database indexing for large dna and protein sequence collections,"e hunt , m atkinson , r irving",vldb j.,2002.0,22759,"towards effective indexing for very large video sequence database ht shen , bc ooi , x zhou proceedings of the 2005 acm sigmod international conference & hellip ; ,",,,2005.0,8306
1131,47044,0,1131,efficiently mining long patterns from databases sigmod conference,r jr.,,1998.0,47044,efficiently mining interesting emerging patterns,"h fan , k ramamohanarao",,,8307
1131,13873,0,1131,efficiently mining long patterns from databases sigmod conference,r jr.,,1998.0,13873,efficient mining of xml query patterns for caching,"lh yang , ml lee , w hsu","vldb ,",2003.0,8308
1131,49156,0,1131,efficiently mining long patterns from databases sigmod conference,r jr.,,1998.0,49156,"eâ ? ciently mining long patterns from databases rj bayardo proc . acm sigmod ,",,,,8309
1131,44242,0,1131,efficiently mining long patterns from databases sigmod conference,r jr.,,1998.0,44242,"j. : 1998 , â ?? efficiently mining long patterns from databasesâ ?? rj bayardo proceedings of the 1998 acm-sigmod international conference",,,,8310
1131,60702,0,1131,efficiently mining long patterns from databases sigmod conference,r jr.,,1998.0,60702,efficiently mining long patterns from databases . in 1998 acm sigmod intl,rj bayardo,conference on management of,,8311
1131,2342,0,1131,efficiently mining long patterns from databases sigmod conference,r jr.,,1998.0,2342,mining access patterns efficiently from web logs,"j pei , j han , b mortazavi-asl , h zhu","lecture notes in computer science ,",2000.0,8312
1131,33005,0,1131,efficiently mining long patterns from databases sigmod conference,r jr.,,1998.0,33005,"ecientlymininglongpatternsfromdatabases rj bayardojr proceedings of acm sigmod ,",,,,8313
1131,49730,1,1131,efficiently mining long patterns from databases sigmod conference,r jr.,,1998.0,49730,"efficiently mining long patterns from databases sigmod record ,",â ? ¦,,1998.0,8314
1292,58865,0,1292,research directions in biodiversity informatics j schnase,,vldb,2000.0,58865,research directions in biodiversity and ecosystem informatics,"d maier , e landis , j cushing , a frondorf , a",,,8315
535,58865,0,535,"the database and information system research group at the university of ulm p dadam , w klas sigmod record",,,1997.0,58865,research directions in biodiversity and ecosystem informatics,"d maier , e landis , j cushing , a frondorf , a",,,8316
1292,32403,0,1292,research directions in biodiversity informatics j schnase,,vldb,2000.0,32403,research in information managment at dublin city university mraf smeaton,,"sigmod record ,",2002.0,8317
44,32403,0,44,research activities in database management and information retrieval at the university of illinois at chicago sigmod record 2002,"i cruz , a khokhar , b liu , a sistla , o wolfson , c yu",,,32403,research in information managment at dublin city university mraf smeaton,,"sigmod record ,",2002.0,8318
529,32403,0,529,information systems research at george mason university sigmod record 1997,"s jajodia , d barbarс , a brodsky , l kerschberg , a motro , e sibley , x wang",,,32403,research in information managment at dublin city university mraf smeaton,,"sigmod record ,",2002.0,8319
125,32403,1,125,research in information managment at dublin city university,"m roantree , a smeaton",sigmod record,2002.0,32403,research in information managment at dublin city university mraf smeaton,,"sigmod record ,",2002.0,8320
1292,14415,0,1292,research directions in biodiversity informatics j schnase,,vldb,2000.0,14415,"biodiversity informatics infrastructure : an information commons for the biodiversity community ga cotter , bt bauldock proceedings of the international conference on very large & hellip ; , 2000.0",,,,8321
1292,2863,0,1292,research directions in biodiversity informatics j schnase,,vldb,2000.0,2863,data grid services for biodiversity informatics,"lkw leong , p coddington , a wendelborn",international journal of information,,8322
1185,19422,0,1185,design and implementation of a genetic-based algorithm for data mining s choenni,,vldb,2000.0,19422,"the design and implementation of cobase ww chu , ma merzbacher , l berkovich",,,,8323
2552,19422,0,2552,"the glue-nail deductive database system : design , implementation , and evaluation m derr , s morishita , g phipps vldb j. 1994",,,,19422,"the design and implementation of cobase ww chu , ma merzbacher , l berkovich",,,,8324
2507,19422,0,2507,the design and implementation of k : a high-level knowledge-base programming language of osam * . kbms,"y shyy , j arroyo , s su , h lam",vldb j.,1996.0,19422,"the design and implementation of cobase ww chu , ma merzbacher , l berkovich",,,,8325
401,19422,0,401,"design and implementation of rmp - a virtual electronic market place s boll , w klas , b battaglin sigmod record",,,1998.0,19422,"the design and implementation of cobase ww chu , ma merzbacher , l berkovich",,,,8326
1185,24504,0,1185,design and implementation of a genetic-based algorithm for data mining s choenni,,vldb,2000.0,24504,"the design and implementation of ingres m stonebraker acm transactions on database systems ,",,,1976.0,8327
2552,24504,0,2552,"the glue-nail deductive database system : design , implementation , and evaluation m derr , s morishita , g phipps vldb j. 1994",,,,24504,"the design and implementation of ingres m stonebraker acm transactions on database systems ,",,,1976.0,8328
2507,24504,0,2507,the design and implementation of k : a high-level knowledge-base programming language of osam * . kbms,"y shyy , j arroyo , s su , h lam",vldb j.,1996.0,24504,"the design and implementation of ingres m stonebraker acm transactions on database systems ,",,,1976.0,8329
401,24504,0,401,"design and implementation of rmp - a virtual electronic market place s boll , w klas , b battaglin sigmod record",,,1998.0,24504,"the design and implementation of ingres m stonebraker acm transactions on database systems ,",,,1976.0,8330
2146,24504,0,2146,"preference sql - design , implementation , experiences vldb","w kieпling , g kіstler",,2002.0,24504,"the design and implementation of ingres m stonebraker acm transactions on database systems ,",,,1976.0,8331
1185,1530,0,1185,design and implementation of a genetic-based algorithm for data mining s choenni,,vldb,2000.0,1530,design and evaluation of incremental data structures and algorithms for dynamic query interfaces,"r beigel , b shneiderman",,,8332
1185,39418,0,1185,design and implementation of a genetic-based algorithm for data mining s choenni,,vldb,2000.0,39418,design and implementation of a structured information retrieval system for sgml documents,"sg han , jh son , jw chang",,,8333
1185,45613,0,1185,design and implementation of a genetic-based algorithm for data mining s choenni,,vldb,2000.0,45613,"on the design and quantification of privacy preserving data mining algorithms d agrawal , cc aggarwal",,,,8334
1185,1890,0,1185,design and implementation of a genetic-based algorithm for data mining s choenni,,vldb,2000.0,1890,"a genetic algorithm for data sequencing electronic letters ,","r drechsler , n gockel",,1997.0,8335
1185,29410,0,1185,design and implementation of a genetic-based algorithm for data mining s choenni,,vldb,2000.0,29410,on the suitability of genetic-based algorithms for data mining s choenni,,,,8336
1185,46450,0,1185,design and implementation of a genetic-based algorithm for data mining s choenni,,vldb,2000.0,46450,"design of a web-based health promotion system and its practical implementation for cycle ergometer z wang , t kiryu",,,,8337
1185,49264,0,1185,design and implementation of a genetic-based algorithm for data mining s choenni,,vldb,2000.0,49264,"design and evaluation of incremental data structures and algorithms for dynamic query interfaces e tanin , r beigel , b shneiderman proceedings of the 1997 ieee symposium on information & hellip ; , 1997.0",,,,8338
1185,8526,0,1185,design and implementation of a genetic-based algorithm for data mining s choenni,,vldb,2000.0,8526,"design and implementation of an access control processor for xml documents www9 / computer networks ,","e damiani , sdc vimercati , s paraboschi , p samarati",,2000.0,8339
1185,24946,0,1185,design and implementation of a genetic-based algorithm for data mining s choenni,,vldb,2000.0,24946,design and implementation of a tcp/ip core for reconfigurable logic,c kachris,,2001.0,8340
2552,14755,0,2552,"the glue-nail deductive database system : design , implementation , and evaluation m derr , s morishita , g phipps vldb j. 1994",,,,14755,"the design , implementation and evaluation of a software-based real-time ethernet protocol t chiueh , c venkatramani proceedings of acm sigcomm ,",,,1995.0,8341
2552,50869,0,2552,"the glue-nail deductive database system : design , implementation , and evaluation m derr , s morishita , g phipps vldb j. 1994",,,,50869,"m. and ramakrishnan , r. 1996 . seq : design & implementation of sequence database system",pl seshadri,proceedings of the 22nd international conference on very,,8342
2552,35125,0,2552,"the glue-nail deductive database system : design , implementation , and evaluation m derr , s morishita , g phipps vldb j. 1994",,,,35125,"design , implementation , and evaluation of the constraint language cc ( fd )","p van hentenryck , v saraswat , y deville","lecture notes in computer science ,",1995.0,8343
2552,9014,1,2552,"the glue-nail deductive database system : design , implementation , and evaluation m derr , s morishita , g phipps vldb j. 1994",,,,9014,"theglue-naildeductivedatabasesystem : design , implementation , and evaluation vldb journal ,","ma derr , s morishita , g phipps",,,8344
2552,50266,0,2552,"the glue-nail deductive database system : design , implementation , and evaluation m derr , s morishita , g phipps vldb j. 1994",,,,50266,"the design , implementation , and evaluation of a compiler algorithm for cpu energy reduction ch hsu , u kremer",,,,8345
2279,42612,0,2279,an axiomatic model of dynamic schema evolution in objectbase systems acm trans . database syst .,"r peters , m жzsu",,1997.0,42612,"change propagation in an axiomatic model of schema evolution for objectbase management systems rj peters , k barker",,,,8346
2325,8831,0,2325,"a new approach to developing and implementing eager database replication protocols b kemme , g alonso acm trans . database syst . 2000",,,,8831,"postgres-r , a new way to implement database replication proceedings of the 26th international conference on very","b kemme , g alonso , bc do n't be lazy",,,8347
1197,8831,1,1197,"do n't be lazy , be consistent : postgres-r , a new way to implement database replication vldb","b kemme , g alonso",,2000.0,8831,"postgres-r , a new way to implement database replication proceedings of the 26th international conference on very","b kemme , g alonso , bc do n't be lazy",,,8348
2325,12326,0,2325,"a new approach to developing and implementing eager database replication protocols b kemme , g alonso acm trans . database syst . 2000",,,,12326,"an activity based costing approach to systems development and implementation g ooi , c soh , pm lee",,,,8349
2325,59067,0,2325,"a new approach to developing and implementing eager database replication protocols b kemme , g alonso acm trans . database syst . 2000",,,,59067,a new approach to protocol validation p zafiropulo proc .,,,,8350
1451,4796,0,1451,change detection in hierarchically structured information sigmod conference 1996,"s chawathe , a rajaraman , h garcia-molina , j widom",,,4796,"duplicate detection in information dissemination t yan , h garcia-molina",,"proceedings of very large databases ( vldbâ ?? 95 ) conference , & hellip ; ,",,8351
1451,17799,1,1451,change detection in hierarchically structured information sigmod conference 1996,"s chawathe , a rajaraman , h garcia-molina , j widom",,,17799,"h. garcia-m olina , and j. widom . change detection in hierarchically structured information technical report , dept. of computer science , stanford university","s chawathe , a rajaraman",,,8352
1451,60505,0,1451,change detection in hierarchically structured information sigmod conference 1996,"s chawathe , a rajaraman , h garcia-molina , j widom",,,60505,corrosion detection in reinforced bridge structures,fha fhwa,"users manual , demonstration project",,8353
1451,21606,1,1451,change detection in hierarchically structured information sigmod conference 1996,"s chawathe , a rajaraman , h garcia-molina , j widom",,,21606,"change detection in hierarchically structured information . available by anonymous ftp from db s chawathe , a rajaraman , h garcia-molina , j widom 1995.0",,,,8354
1451,15464,0,1451,change detection in hierarchically structured information sigmod conference 1996,"s chawathe , a rajaraman , h garcia-molina , j widom",,,15464,"obb-tree : a hierarchicalstructurefor rapid interferencedetection s gottschalk , m lin , d manocha proc . of acm siggraph ,",,,,8355
2342,35760,0,2342,editorial 2001,,,,35760,"eic editorial ieee transactions on knowledge and data engineering , 2004.0",ps yu,,,8356
2483,35760,0,2483,guest editorial,,,2000.0,35760,"eic editorial ieee transactions on knowledge and data engineering , 2004.0",ps yu,,,8357
2500,35760,0,2500,e-services - guest editorial 2001,,,,35760,"eic editorial ieee transactions on knowledge and data engineering , 2004.0",ps yu,,,8358
2342,17209,0,2342,editorial 2001,,,,17209,"editorial mt ã?zsu the vldb journal the international journal on very large & hellip ; , 2005.0",,,,8359
2443,17209,0,2443,editorial 2002,,,,17209,"editorial mt ã?zsu the vldb journal the international journal on very large & hellip ; , 2005.0",,,,8360
2342,50755,0,2342,editorial 2001,,,,50755,"editorial the vldb journal the international journal on very large & hellip ; ,","p apers , s ceri , r snodgrass",,2002.0,8361
2483,50755,0,2483,guest editorial,,,2000.0,50755,"editorial the vldb journal the international journal on very large & hellip ; ,","p apers , s ceri , r snodgrass",,2002.0,8362
2500,50755,0,2500,e-services - guest editorial 2001,,,,50755,"editorial the vldb journal the international journal on very large & hellip ; ,","p apers , s ceri , r snodgrass",,2002.0,8363
2342,2170,0,2342,editorial 2001,,,,2170,"guest editorial z bankowski , a scott , f snyder 1998.0",,"european law journal ,",,8364
2483,2170,0,2483,guest editorial,,,2000.0,2170,"guest editorial z bankowski , a scott , f snyder 1998.0",,"european law journal ,",,8365
2500,2170,0,2500,e-services - guest editorial 2001,,,,2170,"guest editorial z bankowski , a scott , f snyder 1998.0",,"european law journal ,",,8366
2588,2170,0,2588,guest editor 's introduction,,,2002.0,2170,"guest editorial z bankowski , a scott , f snyder 1998.0",,"european law journal ,",,8367
2342,55852,0,2342,editorial 2001,,,,55852,guest editorial ieee trans . circuits syst . video,kn ngan,,,8368
2443,55852,0,2443,editorial 2002,,,,55852,guest editorial ieee trans . circuits syst . video,kn ngan,,,8369
2588,55852,0,2588,guest editor 's introduction,,,2002.0,55852,guest editorial ieee trans . circuits syst . video,kn ngan,,,8370
2399,55852,0,2399,guest editorial : databases and the web,,,2000.0,55852,guest editorial ieee trans . circuits syst . video,kn ngan,,,8371
2342,25433,0,2342,editorial 2001,,,,25433,editorial 2005.0,s rudkin,"bt technology journal ,",,8372
2483,25433,0,2483,guest editorial,,,2000.0,25433,editorial 2005.0,s rudkin,"bt technology journal ,",,8373
2500,25433,0,2500,e-services - guest editorial 2001,,,,25433,editorial 2005.0,s rudkin,"bt technology journal ,",,8374
2342,5805,0,2342,editorial 2001,,,,5805,guest editorial,p aplin,,,8375
2483,5805,0,2483,guest editorial,,,2000.0,5805,guest editorial,p aplin,,,8376
2500,5805,0,2500,e-services - guest editorial 2001,,,,5805,guest editorial,p aplin,,,8377
2588,5805,0,2588,guest editor 's introduction,,,2002.0,5805,guest editorial,p aplin,,,8378
2399,5805,0,2399,guest editorial : databases and the web,,,2000.0,5805,guest editorial,p aplin,,,8379
2342,18281,0,2342,editorial 2001,,,,18281,"guest editorial data mining and knowledge discovery ,",s chaudhuri,,2000.0,8380
2483,18281,0,2483,guest editorial,,,2000.0,18281,"guest editorial data mining and knowledge discovery ,",s chaudhuri,,2000.0,8381
2588,18281,0,2588,guest editor 's introduction,,,2002.0,18281,"guest editorial data mining and knowledge discovery ,",s chaudhuri,,2000.0,8382
2342,56451,0,2342,editorial 2001,,,,56451,guest editorial gh rassool,,"journal of advanced nursing ,",2000.0,8383
2483,56451,0,2483,guest editorial,,,2000.0,56451,guest editorial gh rassool,,"journal of advanced nursing ,",2000.0,8384
2443,56451,0,2443,editorial 2002,,,,56451,guest editorial gh rassool,,"journal of advanced nursing ,",2000.0,8385
2399,56451,0,2399,guest editorial : databases and the web,,,2000.0,56451,guest editorial gh rassool,,"journal of advanced nursing ,",2000.0,8386
2342,27909,0,2342,editorial 2001,,,,27909,guest editorial h simon,,"public administration review ,",1995.0,8387
2483,27909,0,2483,guest editorial,,,2000.0,27909,guest editorial h simon,,"public administration review ,",1995.0,8388
2500,27909,0,2500,e-services - guest editorial 2001,,,,27909,guest editorial h simon,,"public administration review ,",1995.0,8389
2443,27909,0,2443,editorial 2002,,,,27909,guest editorial h simon,,"public administration review ,",1995.0,8390
2399,27909,0,2399,guest editorial : databases and the web,,,2000.0,27909,guest editorial h simon,,"public administration review ,",1995.0,8391
2342,27161,0,2342,editorial 2001,,,,27161,"editorial am jell , dn clough bt technology journal ,",,,2000.0,8392
2500,27161,0,2500,e-services - guest editorial 2001,,,,27161,"editorial am jell , dn clough bt technology journal ,",,,2000.0,8393
2443,27161,0,2443,editorial 2002,,,,27161,"editorial am jell , dn clough bt technology journal ,",,,2000.0,8394
2342,31468,0,2342,editorial 2001,,,,31468,"guest editorial m huhns , g weiss machine learning ,",,,1998.0,8395
2483,31468,0,2483,guest editorial,,,2000.0,31468,"guest editorial m huhns , g weiss machine learning ,",,,1998.0,8396
2500,31468,0,2500,e-services - guest editorial 2001,,,,31468,"guest editorial m huhns , g weiss machine learning ,",,,1998.0,8397
2443,31468,0,2443,editorial 2002,,,,31468,"guest editorial m huhns , g weiss machine learning ,",,,1998.0,8398
2399,31468,0,2399,guest editorial : databases and the web,,,2000.0,31468,"guest editorial m huhns , g weiss machine learning ,",,,1998.0,8399
2342,49692,0,2342,editorial 2001,,,,49692,editorial 1999.0,"pd o'brien , pj kearney","bt technology journal ,",,8400
2483,49692,0,2483,guest editorial,,,2000.0,49692,editorial 1999.0,"pd o'brien , pj kearney","bt technology journal ,",,8401
2443,49692,0,2443,editorial 2002,,,,49692,editorial 1999.0,"pd o'brien , pj kearney","bt technology journal ,",,8402
2342,28097,0,2342,editorial 2001,,,,28097,guest editorial,"pa bernstein , y ioannidis , r ramakrishnan","the vldb journal the international journal on very large & hellip ; ,",2003.0,8403
2443,28097,0,2443,editorial 2002,,,,28097,guest editorial,"pa bernstein , y ioannidis , r ramakrishnan","the vldb journal the international journal on very large & hellip ; ,",2003.0,8404
2342,34163,0,2342,editorial 2001,,,,34163,editorial,n wall,"bt technology journal ,",2000.0,8405
2483,34163,0,2483,guest editorial,,,2000.0,34163,editorial,n wall,"bt technology journal ,",2000.0,8406
2500,34163,0,2500,e-services - guest editorial 2001,,,,34163,editorial,n wall,"bt technology journal ,",2000.0,8407
2443,34163,0,2443,editorial 2002,,,,34163,editorial,n wall,"bt technology journal ,",2000.0,8408
2342,29815,0,2342,editorial 2001,,,,29815,editorial directons 1995.0,w kim,"acm transactions on database systems ( tods ) ,",,8409
2342,62150,0,2342,editorial 2001,,,,62150,"editorial m shackleton , p marrow 2000.0",,"bt technology journal ,",,8410
2483,62150,0,2483,guest editorial,,,2000.0,62150,"editorial m shackleton , p marrow 2000.0",,"bt technology journal ,",,8411
2443,62150,0,2443,editorial 2002,,,,62150,"editorial m shackleton , p marrow 2000.0",,"bt technology journal ,",,8412
2342,22794,0,2342,editorial 2001,,,,22794,"editorial ( s ) information and software technology ,","m shepperd , m dyer",,2001.0,8413
2342,48536,0,2342,editorial 2001,,,,48536,editorial,ca insko,"journal of personality and social psychology ,",,8414
2500,48536,0,2500,e-services - guest editorial 2001,,,,48536,editorial,ca insko,"journal of personality and social psychology ,",,8415
2443,48536,0,2443,editorial 2002,,,,48536,editorial,ca insko,"journal of personality and social psychology ,",,8416
2342,13004,0,2342,editorial 2001,,,,13004,editorial,"s garrett , d sheat","bt technology journal ,",2002.0,8417
2483,13004,0,2483,guest editorial,,,2000.0,13004,editorial,"s garrett , d sheat","bt technology journal ,",2002.0,8418
2500,13004,0,2500,e-services - guest editorial 2001,,,,13004,editorial,"s garrett , d sheat","bt technology journal ,",2002.0,8419
2342,2961,0,2342,editorial 2001,,,,2961,"guest editorial jr gruser , l raschid , v zadorozhny",,"the vldb journal ,",2000.0,8420
2483,2961,0,2483,guest editorial,,,2000.0,2961,"guest editorial jr gruser , l raschid , v zadorozhny",,"the vldb journal ,",2000.0,8421
2500,2961,0,2500,e-services - guest editorial 2001,,,,2961,"guest editorial jr gruser , l raschid , v zadorozhny",,"the vldb journal ,",2000.0,8422
2443,2961,0,2443,editorial 2002,,,,2961,"guest editorial jr gruser , l raschid , v zadorozhny",,"the vldb journal ,",2000.0,8423
2588,2961,0,2588,guest editor 's introduction,,,2002.0,2961,"guest editorial jr gruser , l raschid , v zadorozhny",,"the vldb journal ,",2000.0,8424
2399,2961,0,2399,guest editorial : databases and the web,,,2000.0,2961,"guest editorial jr gruser , l raschid , v zadorozhny",,"the vldb journal ,",2000.0,8425
2342,52778,0,2342,editorial 2001,,,,52778,"editorial mt norris , pa martin bt technology journal ,",,,1999.0,8426
2483,52778,0,2483,guest editorial,,,2000.0,52778,"editorial mt norris , pa martin bt technology journal ,",,,1999.0,8427
2500,52778,0,2500,e-services - guest editorial 2001,,,,52778,"editorial mt norris , pa martin bt technology journal ,",,,1999.0,8428
2342,33577,0,2342,editorial 2001,,,,33577,"guest editorial v atluri , a joshi , y yesha 2003.0",,"the vldb journal the international journal on very large & hellip ; ,",,8429
2500,33577,0,2500,e-services - guest editorial 2001,,,,33577,"guest editorial v atluri , a joshi , y yesha 2003.0",,"the vldb journal the international journal on very large & hellip ; ,",,8430
2443,33577,0,2443,editorial 2002,,,,33577,"guest editorial v atluri , a joshi , y yesha 2003.0",,"the vldb journal the international journal on very large & hellip ; ,",,8431
2342,58481,0,2342,editorial 2001,,,,58481,guest editorial,lp hunt,,,8432
2483,58481,0,2483,guest editorial,,,2000.0,58481,guest editorial,lp hunt,,,8433
2588,58481,0,2588,guest editor 's introduction,,,2002.0,58481,guest editorial,lp hunt,,,8434
2342,58464,0,2342,editorial 2001,,,,58464,"editorial bt technology journal ,","g cosier , p hughes",,2001.0,8435
2483,58464,0,2483,guest editorial,,,2000.0,58464,"editorial bt technology journal ,","g cosier , p hughes",,2001.0,8436
2342,34299,0,2342,editorial 2001,,,,34299,"editorial dw aha artificial intelligence review ,",,,1997.0,8437
2483,34299,0,2483,guest editorial,,,2000.0,34299,"editorial dw aha artificial intelligence review ,",,,1997.0,8438
2500,34299,0,2500,e-services - guest editorial 2001,,,,34299,"editorial dw aha artificial intelligence review ,",,,1997.0,8439
2443,34299,0,2443,editorial 2002,,,,34299,"editorial dw aha artificial intelligence review ,",,,1997.0,8440
2342,14557,0,2342,editorial 2001,,,,14557,guest editorial aw czarnik,,"acc . chem . res ,",,8441
2483,14557,0,2483,guest editorial,,,2000.0,14557,guest editorial aw czarnik,,"acc . chem . res ,",,8442
2500,14557,0,2500,e-services - guest editorial 2001,,,,14557,guest editorial aw czarnik,,"acc . chem . res ,",,8443
2443,14557,0,2443,editorial 2002,,,,14557,guest editorial aw czarnik,,"acc . chem . res ,",,8444
2588,14557,0,2588,guest editor 's introduction,,,2002.0,14557,guest editorial aw czarnik,,"acc . chem . res ,",,8445
2342,31580,0,2342,editorial 2001,,,,31580,"editorial s wright , a steventon",,"bt technology journal ,",2004.0,8446
2483,31580,0,2483,guest editorial,,,2000.0,31580,"editorial s wright , a steventon",,"bt technology journal ,",2004.0,8447
2500,31580,0,2500,e-services - guest editorial 2001,,,,31580,"editorial s wright , a steventon",,"bt technology journal ,",2004.0,8448
2443,31580,0,2443,editorial 2002,,,,31580,"editorial s wright , a steventon",,"bt technology journal ,",2004.0,8449
2342,4064,0,2342,editorial 2001,,,,4064,editorial ( s ),"h roberts , d bell","information and software technology ,",1999.0,8450
2443,4064,0,2443,editorial 2002,,,,4064,editorial ( s ),"h roberts , d bell","information and software technology ,",1999.0,8451
2483,10507,0,2483,guest editorial,,,2000.0,10507,guest editor 's introduction 2003.0,k aberer,"acm sigmod record ,",,8452
184,10507,0,184,advanced xml data processing - guest editor 's introduction sigmod record,k aberer,,2001.0,10507,guest editor 's introduction 2003.0,k aberer,"acm sigmod record ,",,8453
2483,14876,0,2483,guest editorial,,,2000.0,14876,guest editorial rc holte 2001.0,,"machine learning ,",,8454
2500,14876,0,2500,e-services - guest editorial 2001,,,,14876,guest editorial rc holte 2001.0,,"machine learning ,",,8455
2443,14876,0,2443,editorial 2002,,,,14876,guest editorial rc holte 2001.0,,"machine learning ,",,8456
2399,14876,0,2399,guest editorial : databases and the web,,,2000.0,14876,guest editorial rc holte 2001.0,,"machine learning ,",,8457
2483,13325,0,2483,guest editorial,,,2000.0,13325,guest editorial m jarke 1998.0,,"the vldb journal the international journal on very large & hellip ; ,",,8458
2500,13325,0,2500,e-services - guest editorial 2001,,,,13325,guest editorial m jarke 1998.0,,"the vldb journal the international journal on very large & hellip ; ,",,8459
2588,13325,0,2588,guest editor 's introduction,,,2002.0,13325,guest editorial m jarke 1998.0,,"the vldb journal the international journal on very large & hellip ; ,",,8460
2399,13325,0,2399,guest editorial : databases and the web,,,2000.0,13325,guest editorial m jarke 1998.0,,"the vldb journal the international journal on very large & hellip ; ,",,8461
2483,409,0,2483,guest editorial,,,2000.0,409,guest editor 's introduction f dehne 1999.0,,"algorithmica ,",,8462
2588,409,0,2588,guest editor 's introduction,,,2002.0,409,guest editor 's introduction f dehne 1999.0,,"algorithmica ,",,8463
184,409,0,184,advanced xml data processing - guest editor 's introduction sigmod record,k aberer,,2001.0,409,guest editor 's introduction f dehne 1999.0,,"algorithmica ,",,8464
2483,7916,0,2483,guest editorial,,,2000.0,7916,guest editorial c allocchio,,"computer networks ,",2000.0,8465
2500,7916,0,2500,e-services - guest editorial 2001,,,,7916,guest editorial c allocchio,,"computer networks ,",2000.0,8466
2443,7916,0,2443,editorial 2002,,,,7916,guest editorial c allocchio,,"computer networks ,",2000.0,8467
2399,7916,0,2399,guest editorial : databases and the web,,,2000.0,7916,guest editorial c allocchio,,"computer networks ,",2000.0,8468
2483,17082,0,2483,guest editorial,,,2000.0,17082,"guest editors ' introduction dc phillips , e callan international journal of educational research , 2001.0",,,,8469
2588,17082,0,2588,guest editor 's introduction,,,2002.0,17082,"guest editors ' introduction dc phillips , e callan international journal of educational research , 2001.0",,,,8470
184,17082,0,184,advanced xml data processing - guest editor 's introduction sigmod record,k aberer,,2001.0,17082,"guest editors ' introduction dc phillips , e callan international journal of educational research , 2001.0",,,,8471
2483,8559,0,2483,guest editorial,,,2000.0,8559,guest editor 's introduction portal.acm.org,,,,8472
2588,8559,0,2588,guest editor 's introduction,,,2002.0,8559,guest editor 's introduction portal.acm.org,,,,8473
2483,9936,0,2483,guest editorial,,,2000.0,9936,"guest editors note electronic markets ,","r alt , hd zimmermann",,,8474
2483,7906,0,2483,guest editorial,,,2000.0,7906,"editorial p muschamp , j hill bt technology journal ,",,,2004.0,8475
2500,7906,0,2500,e-services - guest editorial 2001,,,,7906,"editorial p muschamp , j hill bt technology journal ,",,,2004.0,8476
2483,30106,0,2483,guest editorial,,,2000.0,30106,"guest editorial wireless ad hoc networks zj haas , m gerla , db johnson , ce perkins , mb 1999.0",,"selected areas in communications , ieee journal on ,",,8477
2483,26417,0,2483,guest editorial,,,2000.0,26417,"editorial j harmer , j turnbull bt technology journal , 2002.0",,,,8478
2500,26417,0,2500,e-services - guest editorial 2001,,,,26417,"editorial j harmer , j turnbull bt technology journal , 2002.0",,,,8479
