ltable_id,rtable_id,label,left_id,left_name,left_addr,left_city,left_phone,left_type,left_class,right_id,right_name,right_addr,right_city,right_phone,right_type,right_class,id
424,140,0,424,` bally \ 's big kitchen ',' 3645 las vegas blvd. s ',` las vegas ',702/739 -4111,buffets,424,140,` tre visi ',' 3799 las vegas blvd. s. ',` las vegas ',702-891-7331,italian,674,294
437,140,0,437,` circus circus ',' 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,buffets,437,140,` tre visi ',' 3799 las vegas blvd. s. ',` las vegas ',702-891-7331,italian,674,295
427,288,0,427,` bertolini \ 's ',' 3570 las vegas blvd. s ',` las vegas ',702/735 -4663,italian,427,288,` palace court ',' 3570 las vegas blvd. s. ',` las vegas ',702-731-7110,` french ( new ) ',70,296
444,288,0,444,` margarita \ 's mexican cantina ',' 3120 las vegas blvd. s ',` las vegas ',702/794 -8200,mexican,444,288,` palace court ',' 3570 las vegas blvd. s. ',` las vegas ',702-731-7110,` french ( new ) ',70,297
429,288,0,429,bistro,' 3400 las vegas blvd. s ',` las vegas ',702/791 -7111,continental,429,288,` palace court ',' 3570 las vegas blvd. s. ',` las vegas ',702-731-7110,` french ( new ) ',70,298
437,288,0,437,` circus circus ',' 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,buffets,437,288,` palace court ',' 3570 las vegas blvd. s. ',` las vegas ',702-731-7110,` french ( new ) ',70,299
427,290,0,427,` bertolini \ 's ',' 3570 las vegas blvd. s ',` las vegas ',702/735 -4663,italian,427,290,` steak house the ',' 2880 las vegas blvd. s. ',` las vegas ',702-734-0410,steakhouses,72,300
449,290,0,449,` the bacchanal ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7525,` only in las vegas ',449,290,` steak house the ',' 2880 las vegas blvd. s. ',` las vegas ',702-734-0410,steakhouses,72,301
444,290,0,444,` margarita \ 's mexican cantina ',' 3120 las vegas blvd. s ',` las vegas ',702/794 -8200,mexican,444,290,` steak house the ',' 2880 las vegas blvd. s. ',` las vegas ',702-734-0410,steakhouses,72,302
429,290,0,429,bistro,' 3400 las vegas blvd. s ',` las vegas ',702/791 -7111,continental,429,290,` steak house the ',' 2880 las vegas blvd. s. ',` las vegas ',702-734-0410,steakhouses,72,303
438,290,0,438,'em press court ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7888,asian,438,290,` steak house the ',' 2880 las vegas blvd. s. ',` las vegas ',702-734-0410,steakhouses,72,304
424,290,0,424,` bally \ 's big kitchen ',' 3645 las vegas blvd. s ',` las vegas ',702/739 -4111,buffets,424,290,` steak house the ',' 2880 las vegas blvd. s. ',` las vegas ',702-734-0410,steakhouses,72,305
437,290,0,437,` circus circus ',' 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,buffets,437,290,` steak house the ',' 2880 las vegas blvd. s. ',` las vegas ',702-734-0410,steakhouses,72,306
427,128,0,427,` bertolini \ 's ',' 3570 las vegas blvd. s ',` las vegas ',702/735 -4663,italian,427,128,` madame ching \ 's ',' 3300 las vegas blvd. s. ',` las vegas ',702-894-7111,asian,662,307
449,128,0,449,` the bacchanal ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7525,` only in las vegas ',449,128,` madame ching \ 's ',' 3300 las vegas blvd. s. ',` las vegas ',702-894-7111,asian,662,308
438,128,0,438,'em press court ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7888,asian,438,128,` madame ching \ 's ',' 3300 las vegas blvd. s. ',` las vegas ',702-894-7111,asian,662,309
437,128,0,437,` circus circus ',' 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,buffets,437,128,` madame ching \ 's ',' 3300 las vegas blvd. s. ',` las vegas ',702-894-7111,asian,662,310
449,123,0,449,` the bacchanal ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7525,` only in las vegas ',449,123,` buccaneer bay club ',' 3300 las vegas blvd. s. ',` las vegas ',702-894-7350,continental,657,311
444,123,0,444,` margarita \ 's mexican cantina ',' 3120 las vegas blvd. s ',` las vegas ',702/794 -8200,mexican,444,123,` buccaneer bay club ',' 3300 las vegas blvd. s. ',` las vegas ',702-894-7350,continental,657,312
429,123,0,429,bistro,' 3400 las vegas blvd. s ',` las vegas ',702/791 -7111,continental,429,123,` buccaneer bay club ',' 3300 las vegas blvd. s. ',` las vegas ',702-894-7350,continental,657,313
438,123,0,438,'em press court ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7888,asian,438,123,` buccaneer bay club ',' 3300 las vegas blvd. s. ',` las vegas ',702-894-7350,continental,657,314
449,125,0,449,` the bacchanal ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7525,` only in las vegas ',449,125,'em eril \ 's new orleans fish house ',' 3799 las vegas blvd. s. ',` las vegas ',702-891-7374,seafood,659,315
444,125,0,444,` margarita \ 's mexican cantina ',' 3120 las vegas blvd. s ',` las vegas ',702/794 -8200,mexican,444,125,'em eril \ 's new orleans fish house ',' 3799 las vegas blvd. s. ',` las vegas ',702-891-7374,seafood,659,316
429,125,0,429,bistro,' 3400 las vegas blvd. s ',` las vegas ',702/791 -7111,continental,429,125,'em eril \ 's new orleans fish house ',' 3799 las vegas blvd. s. ',` las vegas ',702-891-7374,seafood,659,317
438,125,0,438,'em press court ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7888,asian,438,125,'em eril \ 's new orleans fish house ',' 3799 las vegas blvd. s. ',` las vegas ',702-891-7374,seafood,659,318
437,125,0,437,` circus circus ',' 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,buffets,437,125,'em eril \ 's new orleans fish house ',' 3799 las vegas blvd. s. ',` las vegas ',702-891-7374,seafood,659,319
449,286,0,449,` the bacchanal ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7525,` only in las vegas ',449,286,` coyote cafe ( las vegas ) ',' 3799 las vegas blvd. s. ',` las vegas ',702-891-7349,southwestern,68,320
429,286,0,429,bistro,' 3400 las vegas blvd. s ',` las vegas ',702/791 -7111,continental,429,286,` coyote cafe ( las vegas ) ',' 3799 las vegas blvd. s. ',` las vegas ',702-891-7349,southwestern,68,321
438,286,0,438,'em press court ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7888,asian,438,286,` coyote cafe ( las vegas ) ',' 3799 las vegas blvd. s. ',` las vegas ',702-891-7349,southwestern,68,322
424,286,0,424,` bally \ 's big kitchen ',' 3645 las vegas blvd. s ',` las vegas ',702/739 -4111,buffets,424,286,` coyote cafe ( las vegas ) ',' 3799 las vegas blvd. s. ',` las vegas ',702-891-7349,southwestern,68,323
438,131,0,438,'em press court ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7888,asian,438,131,` monte carlo ',' 3145 las vegas blvd. s. ',` las vegas ',702-733-4524,` french ( new ) ',665,324
495,159,0,495,maykadeh,' 470 green st. ',` san francisco ',415/362 -8286,` greek and middle eastern ',495,159,` greenwood \ 's ',' 1087 green st. ',roswell,770-992-5383,southern/soul,693,325
423,124,0,423,` antonio \ 's ',' 3700 w. flamingo ',` las vegas ',702/252 -7737,italian,423,124,` buzio \ 's in the rio ',' 3700 w. flamingo rd. ',` las vegas ',702-252-7697,seafood,658,326
435,124,0,435,` carnival world ',' 3700 w. flamingo rd. ',` las vegas ',702/252 -7777,buffets,435,124,` buzio \ 's in the rio ',' 3700 w. flamingo rd. ',` las vegas ',702-252-7697,seafood,658,327
432,124,0,432,` cafe michelle ',' 1350 e. flamingo rd. ',` las vegas ',702/735 -8686,american,432,124,` buzio \ 's in the rio ',' 3700 w. flamingo rd. ',` las vegas ',702-252-7697,seafood,658,328
425,124,0,425,` bamboo garden ',' 4850 flamingo rd. ',` las vegas ',702/871 -3262,asian,425,124,` buzio \ 's in the rio ',' 3700 w. flamingo rd. ',` las vegas ',702-252-7697,seafood,658,329
451,124,0,451,` viva mercado \ 's ',' 6182 w. flamingo rd. ',` las vegas ',702/871 -8826,mexican,451,124,` buzio \ 's in the rio ',' 3700 w. flamingo rd. ',` las vegas ',702-252-7697,seafood,658,330
423,126,0,423,` antonio \ 's ',' 3700 w. flamingo ',` las vegas ',702/252 -7737,italian,423,126,` fiore rotisserie & grille ',' 3700 w. flamingo rd. ',` las vegas ',702-252-7702,italian,660,331
435,126,0,435,` carnival world ',' 3700 w. flamingo rd. ',` las vegas ',702/252 -7777,buffets,435,126,` fiore rotisserie & grille ',' 3700 w. flamingo rd. ',` las vegas ',702-252-7702,italian,660,332
73,126,0,73,tillerman,' 2245 e. flamingo rd. ',` las vegas ',702/731 -4036,seafood,73,126,` fiore rotisserie & grille ',' 3700 w. flamingo rd. ',` las vegas ',702-252-7702,italian,660,333
423,16,0,423,` antonio \ 's ',' 3700 w. flamingo ',` las vegas ',702/252 -7737,italian,423,16,` don antonio \ 's ',' 1136 westwood blvd. ',westwood,310-209-1422,italian,550,334
435,291,0,435,` carnival world ',' 3700 w. flamingo rd. ',` las vegas ',702/252 -7777,buffets,435,291,'till erman the ',' 2245 e. flamingo rd. ',` las vegas ',702-731-4036,steakhouses,73,335
425,291,0,425,` bamboo garden ',' 4850 flamingo rd. ',` las vegas ',702/871 -3262,asian,425,291,'till erman the ',' 2245 e. flamingo rd. ',` las vegas ',702-731-4036,steakhouses,73,336
451,291,0,451,` viva mercado \ 's ',' 6182 w. flamingo rd. ',` las vegas ',702/871 -8826,mexican,451,291,'till erman the ',' 2245 e. flamingo rd. ',` las vegas ',702-731-4036,steakhouses,73,337
443,291,0,443,` mandarin court ',' 1510 e. flamingo rd. ',` las vegas ',702/737 -1234,asian,443,291,'till erman the ',' 2245 e. flamingo rd. ',` las vegas ',702-731-4036,steakhouses,73,338
338,259,0,338,` ruth \ 's chris ',' 148 w. 51st st. ',` new york ',212/245 -9600,american,338,259,` le bernardin ',' 155 w. 51st st. ',` new york city ',212-489-1515,seafood,41,339
41,259,1,41,` le bernardin ',' 155 w. 51st st. ',` new york ',212/489 -1515,french,41,259,` le bernardin ',' 155 w. 51st st. ',` new york city ',212-489-1515,seafood,41,340
222,259,0,222,cite,' 120 w. 51st st. ',` new york ',212/956 -7100,french,220,259,` le bernardin ',' 155 w. 51st st. ',` new york city ',212-489-1515,seafood,41,341
289,259,0,289,` le jardin ','25 cleveland pl . near spring st. ',` new york ',212/343 -9599,french,288,259,` le bernardin ',' 155 w. 51st st. ',` new york city ',212-489-1515,seafood,41,342
321,259,0,321,palio,' 151 w. 51st . st. ',` new york ',212/245 -4850,italian,320,259,` le bernardin ',' 155 w. 51st st. ',` new york city ',212-489-1515,seafood,41,343
11,232,0,11,` l \ ` orangerie ',' 903 n. la cienega blvd. ',` los angeles ',310/652 -9770,french,11,232,matsuhisa,' 129 n. la cienega blvd. ',` beverly hills ',310-659-9639,seafood,14,344
14,232,1,14,matsuhisa,' 129 n. la cienega blvd. ',` beverly hills ',310/659 -9639,asian,14,232,matsuhisa,' 129 n. la cienega blvd. ',` beverly hills ',310-659-9639,seafood,14,345
11,218,0,11,` l \ ` orangerie ',' 903 n. la cienega blvd. ',` los angeles ',310/652 -9770,french,11,218,` arnie morton \ 's of chicago ',' 435 s. la cienega blvd. ',` los angeles ',310-246-1501,steakhouses,0,346
0,218,1,0,` arnie morton \ 's of chicago ',' 435 s. la cienega blv . ',` los angeles ',310/246 -1501,american,0,218,` arnie morton \ 's of chicago ',' 435 s. la cienega blvd. ',` los angeles ',310-246-1501,steakhouses,0,347
11,229,1,11,` l \ ` orangerie ',' 903 n. la cienega blvd. ',` los angeles ',310/652 -9770,french,11,229,` l \ ` orangerie ',' 903 n. la cienega blvd. ',` w. hollywood ',310-652-9770,` french ( classic ) ',11,348
428,127,0,428,` binion \ 's coffee shop ',' 128 fremont st. ',` las vegas ',702/382 -1600,` coffee shops/diners ',428,127,` hugo \ 's cellar ',' 202 e. fremont st. ',` las vegas ',702-385-4011,continental,661,349
442,127,0,442,` lillie langtry \ 's ',' 129 e. fremont st. ',` las vegas ',702/385 -7111,asian,442,127,` hugo \ 's cellar ',' 202 e. fremont st. ',` las vegas ',702-385-4011,continental,661,350
428,138,0,428,` binion \ 's coffee shop ',' 128 fremont st. ',` las vegas ',702/382 -1600,` coffee shops/diners ',428,138,` stefano \ 's ',' 129 fremont st. ',` las vegas ',702-385-7111,italian,672,351
479,88,0,479,helmand,' 430 broadway ',` san francisco ',415/362 -0641,` greek and middle eastern ',479,88,` la caridad ',' 2199 broadway ',` new york city ',212-874-2780,cuban,622,352
479,80,0,479,helmand,' 430 broadway ',` san francisco ',415/362 -0641,` greek and middle eastern ',479,80,` gray \ 's papaya ',' 2090 broadway ',` new york city ',212-799-0243,` hot dogs ',614,353
479,103,0,479,helmand,' 430 broadway ',` san francisco ',415/362 -0641,` greek and middle eastern ',479,103,` peter luger steak house ',' 178 broadway ',brooklyn,718-387-7400,steakhouses,637,354
468,103,0,468,` des alpes ',' 732 broadway ',` san francisco ',415/788 -9900,french,468,103,` peter luger steak house ',' 178 broadway ',brooklyn,718-387-7400,steakhouses,637,355
479,51,0,479,helmand,' 430 broadway ',` san francisco ',415/362 -0641,` greek and middle eastern ',479,51,` pho hoa ',' 642 broadway ',chinatown,213-626-5530,vietnamese,585,356
468,51,0,468,` des alpes ',' 732 broadway ',` san francisco ',415/788 -9900,french,468,51,` pho hoa ',' 642 broadway ',chinatown,213-626-5530,vietnamese,585,357
388,65,0,388,` camille \ 's ',' 1186 n. highland ave. ',atlanta,404/872 -7203,italian,388,65,` uncle bill \ 's pancake house ',' 1305 highland ave. ',` manhattan beach ',310-545-5177,diners,599,358
84,65,0,84,` indigo coastal grill ',' 1397 n. highland ave. ',atlanta,404/876 -0676,caribbean,84,65,` uncle bill \ 's pancake house ',' 1305 highland ave. ',` manhattan beach ',310-545-5177,diners,599,359
413,65,0,413,` r.j. \ 's uptown kitchen & wine bar ',' 870 n. highland ave. ',atlanta,404/875 -7775,american,413,65,` uncle bill \ 's pancake house ',' 1305 highland ave. ',` manhattan beach ',310-545-5177,diners,599,360
388,302,0,388,` camille \ 's ',' 1186 n. highland ave. ',atlanta,404/872 -7203,italian,388,302,` indigo coastal grill ',' 1397 n. highland ave. ',atlanta,404-876-0676,eclectic,84,361
406,302,0,406,` mambo restaurante cubano ',' 1402 n. highland ave. ',atlanta,404/874 -2626,caribbean,406,302,` indigo coastal grill ',' 1397 n. highland ave. ',atlanta,404-876-0676,eclectic,84,362
468,267,0,468,` des alpes ',' 732 broadway ',` san francisco ',415/788 -9900,french,468,267,montrachet,' 239 w. broadway ',` new york city ',212-219-2777,` french bistro ',49,363
49,267,1,49,montrachet,' 239 w. broadway between walker and white sts . ',` new york ',' 212 / 219-2777 ',french,49,267,montrachet,' 239 w. broadway ',` new york city ',212-219-2777,` french bistro ',49,364
530,327,0,530,` yoyo tsumami bistro ',' 1611 post st. ',` san francisco ',415/922 -7788,french,530,327,postrio,' 545 post st. ',` san francisco ',415-776-7825,californian,109,365
510,327,0,510,sanppo,' 1702 post st. ',` san francisco ',415/346 -3486,asian,510,327,postrio,' 545 post st. ',` san francisco ',415-776-7825,californian,109,366
530,325,0,530,` yoyo tsumami bistro ',' 1611 post st. ',` san francisco ',415/922 -7788,french,530,325,mifune,' 1737 post st. ',` san francisco ',415-922-0337,japanese,107,367
109,325,0,109,postrio,' 545 post st. ',` san francisco ',415/776 -7825,american,109,325,mifune,' 1737 post st. ',` san francisco ',415-922-0337,japanese,107,368
106,324,1,106,` masa \ 's ',' 648 bush st. ',` san francisco ',415/989 -7154,french,106,324,` masa \ 's ',' 648 bush st. ',` san francisco ',415-989-7154,` french ( new ) ',106,369
306,324,0,306,` matthew \ 's ',' 1030 3rd ave. at 61st st. ',` new york ',212/838 -4343,american,305,324,` masa \ 's ',' 648 bush st. ',` san francisco ',415-989-7154,` french ( new ) ',106,370
106,113,0,106,` masa \ 's ',' 648 bush st. ',` san francisco ',415/989 -7154,french,106,113,` teresa \ 's ','80 montague st. ',queens,718-520-2910,polish,647,371
358,113,0,358,` teresa \ 's ',' 103 1st ave. between 6th and 7th sts . ',` new york ',212/228 -0604,` east european ',358,113,` teresa \ 's ','80 montague st. ',queens,718-520-2910,polish,647,372
106,198,0,106,` masa \ 's ',' 648 bush st. ',` san francisco ',415/989 -7154,french,106,198,` kelly \ 's on trinity ',' 333 bush st. ',` san francisco ',415-362-4454,californian,733,373
106,41,0,106,` masa \ 's ',' 648 bush st. ',` san francisco ',415/989 -7154,french,106,41,` martha \ 's ',' 22nd street grill 25 22nd ',` st. hermosa beach ',310-376-7786,american,575,374
47,265,1,47,` mesa grill ',' 102 5th ave. between 15th and 16th sts . ',` new york ',212/807 -7400,american,47,265,` mesa grill ',' 102 fifth ave. ',` new york city ',212-807-7400,southwestern,47,375
345,265,0,345,` sea grill ','19 w. 49th st. ',` new york ',212/332 -7610,seafood,345,265,` mesa grill ',' 102 fifth ave. ',` new york city ',212-807-7400,southwestern,47,376
269,265,0,269,` inca grill ',' 492 broome st. near w. broadway ',` new york ',212/966 -3371,` latin american ',268,265,` mesa grill ',' 102 fifth ave. ',` new york city ',212-807-7400,southwestern,47,377
363,244,0,363,triangolo,' 345 e. 83rd st. ',` new york ',212/472 -4488,italian,363,244,` cafe lalo ',' 201 w. 83rd st. ',` new york city ',212-496-6031,coffeehouses,26,378
26,244,1,26,` cafe lalo ',' 201 w. 83rd st. ',` new york ',212/496 -6031,` coffee bar ',26,244,` cafe lalo ',' 201 w. 83rd st. ',` new york city ',212-496-6031,coffeehouses,26,379
87,305,1,87,` nikolai \ 's roof ',' 255 courtland st. at harris st. ',atlanta,404/221 -6362,continental,87,305,` nikolai \ 's roof ',' 255 courtland st. ',atlanta,404-221-6362,continental,87,380
93,146,0,93,` veni vidi vici ','41 14th st. ',atlanta,404/875 -8424,italian,93,146,` bobby & june \ 's kountry kitchen ',' 375 14th st. ',atlanta,404-876-3872,southern/soul,680,381
494,314,0,494,manora,' 3226 mission st. ',` san francisco ',415/861 -6224,asian,494,314,boulevard,' 1 mission st. ',` san francisco ',415-543-6084,` american ( new ) ',96,382
494,60,0,494,manora,' 3226 mission st. ',` san francisco ',415/861 -6224,asian,494,60,shiro,' 1505 mission st. s. ',pasadena,818-799-4774,` pacific new wave ',594,383
96,60,0,96,boulevard,' 1 mission st. ',` san francisco ',415/543 -6084,american,96,60,shiro,' 1505 mission st. s. ',pasadena,818-799-4774,` pacific new wave ',594,384
494,201,0,494,manora,' 3226 mission st. ',` san francisco ',415/861 -6224,asian,494,201,` la taqueria ',' 2889 mission st. ',` san francisco ',415-285-7117,mexican,736,385
125,151,0,125,` canter \ 's ',' 419 n. fairfax ave. ',` los angeles ',213/651 -2030 .,american,122,151,` carey \ 's ',' 1021 cobb pkwy . se ',marietta,770-422-8042,hamburgers,685,386
481,312,0,481,` hong kong villa ',' 2332 clement st. ',` san francisco ',415/752 -8833,asian,481,312,` alain rondelli ',' 126 clement st. ',` san francisco ',415-387-0408,` french ( new ) ',94,387
481,186,0,481,` hong kong villa ',' 2332 clement st. ',` san francisco ',415/752 -8833,asian,481,186,` bill \ 's place ',' 2315 clement st. ',` san francisco ',415-221-5262,hamburgers,721,388
94,186,0,94,` alain rondelli ',' 126 clement st. ',` san francisco ',415/387 -0408,french,94,186,` bill \ 's place ',' 2315 clement st. ',` san francisco ',415-221-5262,hamburgers,721,389
492,186,0,492,` le soleil ',' 133 clement st. ',` san francisco ',415/668 -4848,asian,492,186,` bill \ 's place ',' 2315 clement st. ',` san francisco ',415-221-5262,hamburgers,721,390
105,197,0,105,lulu,' 816 folsom st. ',` san francisco ',415/495 -5775,mediterranean,105,197,` hamburger mary \ 's ',' 1582 folsom st. ',` san francisco ',415-626-1985,hamburgers,732,391
105,323,1,105,lulu,' 816 folsom st. ',` san francisco ',415/495 -5775,mediterranean,105,323,` lulu restaurant-bis-cafe ',' 816 folsom st. ',` san francisco ',415-495-5775,mediterranean,105,392
120,4,0,120,` broadway deli ',' 3rd st. promenade ',` santa monica ',310/451 -0616,american,117,4,` benita \ 's frites ',' 1433 third st. promenade ',` santa monica ',310-458-2889,` fast food ',538,393
88,150,0,88,` pano \ 's and paul \ 's ',' 1232 w. paces ferry rd. ',atlanta,404/261 -3662,international,88,150,canoe,' 4199 paces ferry rd. ',atlanta,770-432-2663,` american ( new ) ',684,394
82,150,0,82,` hedgerose heights inn ',' 490 e. paces ferry rd. ',atlanta,404/233 -7673,international,82,150,canoe,' 4199 paces ferry rd. ',atlanta,770-432-2663,` american ( new ) ',684,395
88,141,0,88,` pano \ 's and paul \ 's ',' 1232 w. paces ferry rd. ',atlanta,404/261 -3662,international,88,141,' 103 west ',' 103 w. paces ferry rd. ',atlanta,404-233-5993,continental,675,396
88,306,1,88,` pano \ 's and paul \ 's ',' 1232 w. paces ferry rd. ',atlanta,404/261 -3662,international,88,306,` pano \ 's & paul \ 's ',' 1232 w. paces ferry rd. ',atlanta,404-261-3662,` american ( new ) ',88,397
82,306,0,82,` hedgerose heights inn ',' 490 e. paces ferry rd. ',atlanta,404/233 -7673,international,82,306,` pano \ 's & paul \ 's ',' 1232 w. paces ferry rd. ',atlanta,404-261-3662,` american ( new ) ',88,398
88,177,0,88,` pano \ 's and paul \ 's ',' 1232 w. paces ferry rd. ',atlanta,404/261 -3662,international,88,177,riviera,' 519 e. paces ferry rd. ',atlanta,404-262-7112,mediterranean,712,399
384,177,0,384,` beesley \ 's of buckhead ',' 260 e. paces ferry road ',atlanta,404/264 -1334,continental,384,177,riviera,' 519 e. paces ferry rd. ',atlanta,404-262-7112,mediterranean,712,400
88,300,0,88,` pano \ 's and paul \ 's ',' 1232 w. paces ferry rd. ',atlanta,404/261 -3662,international,88,300,` hedgerose heights inn the ',' 490 e. paces ferry rd. ne ',atlanta,404-233-7673,continental,82,401
82,153,0,82,` hedgerose heights inn ',' 490 e. paces ferry rd. ',atlanta,404/233 -7673,international,82,153,chops,'70 w. paces ferry rd. ',atlanta,404-262-2675,steakhouses,687,402
65,283,1,65,` union square cafe ','21 e. 16th st. ',` new york ',212/243 -4020,american,65,283,` union square cafe ','21 e. 16th st. ',` new york city ',212-243-4020,` american ( new ) ',65,403
145,64,0,145,` jimmy \ 's ',' 201 moreno dr. ',` los angeles ',310/552 -2394,continental,142,64,` tommy \ 's ',' 2575 beverly blvd. ',la,213-389-9060,hamburgers,598,404
140,64,0,140,` hard rock cafe ',' 8600 beverly blvd. ',` los angeles ',310/276 -7605,american,137,64,` tommy \ 's ',' 2575 beverly blvd. ',la,213-389-9060,hamburgers,598,405
147,64,0,147,` le colonial ',' 8783 beverly blvd. ',` los angeles ',310/289 -0660,asian,144,64,` tommy \ 's ',' 2575 beverly blvd. ',la,213-389-9060,hamburgers,598,406
167,64,0,167,swingers,' 8020 beverly blvd. ',` los angeles ',213/653 -5858,american,164,64,` tommy \ 's ',' 2575 beverly blvd. ',la,213-389-9060,hamburgers,598,407
140,23,0,140,` hard rock cafe ',' 8600 beverly blvd. ',` los angeles ',310/276 -7605,american,137,23,` jan \ 's family restaurant ',' 8424 beverly blvd. ',la,213-651-2866,` coffee shops ',557,408
167,33,0,167,swingers,' 8020 beverly blvd. ',` los angeles ',213/653 -5858,american,164,33,` koo koo roo ',' 8393 w. beverly blvd. ',la,213-655-9045,chicken,567,409
95,195,0,95,aqua,' 252 california st. ',` san francisco ',415/956 -9662,seafood,95,195,'em erald garden restaurant ',' 1550 california st. ',` san francisco ',415-673-1155,vietnamese,730,410
95,313,1,95,aqua,' 252 california st. ',` san francisco ',415/956 -9662,seafood,95,313,aqua,' 252 california st. ',` san francisco ',415-956-9662,` american ( new ) ',95,411
519,313,0,519,` tadich grill ',' 240 california st. ',` san francisco ',415/391 -2373,seafood,519,313,aqua,' 252 california st. ',` san francisco ',415-956-9662,` american ( new ) ',95,412
71,137,0,71,` second street grille ',' 200 e. fremont st. ',` las vegas ',702/385 -3232,seafood,71,137,` steakhouse the ',' 128 e. fremont st. ',` las vegas ',702-382-1600,steakhouses,671,413
442,137,0,442,` lillie langtry \ 's ',' 129 e. fremont st. ',` las vegas ',702/385 -7111,asian,442,137,` steakhouse the ',' 128 e. fremont st. ',` las vegas ',702-382-1600,steakhouses,671,414
344,106,0,344,` sarabeth \ 's kitchen ',' 423 amsterdam ave. between 80th and 81st sts . ',` new york ',212/496 -6280,american,344,106,` sarabeth \ 's ',' 1295 madison ave. ',` new york city ',212-410-7335,american,640,415
56,274,1,56,` river cafe ',' 1 water st. at the east river ',brooklyn,718/522 -5200,american,56,274,` river cafe ',' 1 water st. ',brooklyn,718-522-5200,` american ( new ) ',56,416
7,225,1,7,fenix,' 8358 sunset blvd. west ',hollywood,213/848 -6677,american,7,225,` fenix at the argyle ',' 8358 sunset blvd. ',` w. hollywood ',213-848-6677,` french ( new ) ',7,417
111,188,0,111,` rose pistola ',' 532 columbus ave. ',` san francisco ',415/399 -0499,italian,111,188,` caffe greco ',' 423 columbus ave. ',` san francisco ',415-397-6261,continental,723,418
111,329,1,111,` rose pistola ',' 532 columbus ave. ',` san francisco ',415/399 -0499,italian,111,329,` rose pistola ',' 532 columbus ave. ',` san francisco ',415-399-0499,italian,111,419
278,245,0,278,` l \ ` absinthe ',' 227 e. 67th st. ',` new york ',212/794 -4950,french,277,245,` cafe des artistes ',' 1 w. 67th st. ',` new york city ',212-877-3500,` french ( classic ) ',27,420
295,245,0,295,` lincoln tavern ','51 w. 64th st. ',` new york ',212/721 -8271,american,294,245,` cafe des artistes ',' 1 w. 67th st. ',` new york city ',212-877-3500,` french ( classic ) ',27,421
181,245,0,181,` alley \ 's end ',' 311 w. 17th st. ',` new york ',212/627 -8899,american,178,245,` cafe des artistes ',' 1 w. 67th st. ',` new york city ',212-877-3500,` french ( classic ) ',27,422
201,12,0,201,` cafe bianco ',' 1486 2nd ave. between 77th and 78th sts . ',` new york ',212/988 -2655,` coffee bar ',199,12,` cafe blanc ',' 9777 little santa monica blvd. ',` beverly hills ',310-888-0108,` pacific new wave ',546,423
15,12,0,15,` the palm ',' 9001 santa monica blvd. ',` los angeles ',310/550 -8811,american,15,12,` cafe blanc ',' 9777 little santa monica blvd. ',` beverly hills ',310-888-0108,` pacific new wave ',546,424
131,12,0,131,dive !,' 10250 santa monica blvd. ',` los angeles ',310/788 -,` dive american ',128,12,` cafe blanc ',' 9777 little santa monica blvd. ',` beverly hills ',310-888-0108,` pacific new wave ',546,425
15,34,0,15,` the palm ',' 9001 santa monica blvd. ',` los angeles ',310/550 -8811,american,15,34,` la cachette ',' 10506 little santa monica blvd. ',` century city ',310-470-4992,` french ( new ) ',568,426
15,233,1,15,` the palm ',' 9001 santa monica blvd. ',` los angeles ',310/550 -8811,american,15,233,` palm the ( los angeles ) ',' 9001 santa monica blvd. ',` w. hollywood ',310-550-8811,steakhouses,15,427
15,24,0,15,` the palm ',' 9001 santa monica blvd. ',` los angeles ',310/550 -8811,american,15,24,jiraffe,' 502 santa monica blvd ',` santa monica ',310-917-6671,californian,558,428
131,24,0,131,dive !,' 10250 santa monica blvd. ',` los angeles ',310/788 -,` dive american ',128,24,jiraffe,' 502 santa monica blvd ',` santa monica ',310-917-6671,californian,558,429
524,326,0,524,` vivande porta via ',' 2125 fillmore st. ',` san francisco ',415/346 -4430,italian,524,326,` plumpjack cafe ',' 3127 fillmore st. ',` san francisco ',415-563-4755,` american ( new ) ',108,430
461,326,0,461,` cafe adriano ',' 3347 fillmore st. ',` san francisco ',415/474 -4180,italian,461,326,` plumpjack cafe ',' 3127 fillmore st. ',` san francisco ',415-563-4755,` american ( new ) ',108,431
501,326,0,501,oritalia,' 1915 fillmore st. ',` san francisco ',415/346 -1333,italian,501,326,` plumpjack cafe ',' 3127 fillmore st. ',` san francisco ',415-563-4755,` american ( new ) ',108,432
