index,id,title,authors,venue,year,source,entity_id
2120,1210,a protein patent query system powered by kleisli,"j chen , l wong , l zhang",sigmod conference,1998.0,0,1613
6208,34190,a protein patent query system powered by kleisli,jclwl zhang,,,1,1613
2121,915,javax.xxl : a prototype for a library of query processing algorithms,"j bercken , j dittrich , b seeger",sigmod conference,2000.0,0,1614
6209,63778,javax . xxl : a prototype for a library of query processing algorithms,"j van den bercken , jp dittrich , b seeger","sigmod record ,",2000.0,1,1614
6319,13443,xxl : a prototype for a library of query processing algorithms,"j van den bercken , jp dittrich , b seeger",,2000.0,1,1614
2122,981,sequoia 2000 metadata schema for satellite images,"j anderson , m stonebraker",sigmod record,1994.0,0,1615
6210,21107,sequoia 2000 metadata schema for satellite images,"jt anderson , m stonebraker","sigmod record ,",1994.0,1,1615
2123,1695,dynamic memory adjustment for external mergesort,"w zhang , p larson",vldb,1997.0,0,1616
6211,49622,dynamic memory adjustment for external mergesort,"w zhang , pa larson","vldb ,",1997.0,1,1616
7836,46275,dynamic memory adjustment for external mergesort,"pa larson , w zhang",,,1,1616
2125,71,bulk loading into an oodb : a performance study,"j wiener , j naughton",vldb,1994.0,0,1617
6213,37725,bulk loading into an oodb : a performance study,"jl wiener , jf naughton","proceedings of the international conference on very large & hellip ; ,",1994.0,1,1617
2126,275,sigmod sister societies,"s ceri , l kalinichenko , m kitsuregawa , h lu , z жzsoyoglu , r snodgrass , v vianu",sigmod record,2000.0,0,1618
6214,22760,sigmod sister societies,"s ceri , la kalinichenko , m kitsuregawa , h lu , v","sigmod record ,",2000.0,1,1618
2127,1654,order-of-magnitude advantage of tpc-c though massive parallelism,c levine,sigmod conference,1995.0,0,1619
6215,28136,order-of-magnitude advantage on tpc-c through massive parallelism,c levine,,,1,1619
2128,2271,the building blocks for specifying communication behavior of complex objects : an activity-driven approach,"l liu , r meersman",acm trans . database syst .,1996.0,0,1620
6216,13736,the building blocks for specifying communication behavior of complex objects : an activity-driven,"l liu , r meersman","acm transactions on database systems ,",1996.0,1,1620
8155,22134,the basic building blocks for modeling communication behavior of complex objects : an activity-driven,"l liu , r meersman","acm transactions on database systems ,",,1,1620
8156,10769,"the building blocks for specifying communication of complex objects , an activity-driver approach",l ling,,1996.0,1,1620
2129,2038,managing distributed workspaces with active xml,"s abiteboul , j baumgarten , a bonifati , g cobena , c cremarenco , f dragan , i manolescu , t milo , n preda",vldb,2003.0,0,1621
6217,42837,managing distributed workspaces with active xml,"s abiteboul , j baumgarten , a bonifati , g cobena , c","proceedings of the international conference on very large & hellip ; ,",2003.0,1,1621
2131,1278,italian electronic identity card - principle and architecture,m gentili,vldb,2001.0,0,1622
6219,7574,italian electronic identity card - principle and architecture,m gentili,"proceedings of the international conference on very large & hellip ; ,",2001.0,1,1622
2132,1598,"topaz : a cost-based , rule-driven , multi-phase parallelizer","c nippl , b mitschang",vldb,1998.0,0,1623
6220,34304,"topaz : a cost-based , rule-driven , multi-phase parallelizer","cn nm981 , b mitschang","tr , technische universitat mtinchen ,",,1,1623
7739,23490,"topaz : a cost-based , rule-driven , multi-phase parallelizer","c nippl , b mitschang",,1998.0,1,1623
2133,1910,information integration on the web : a view from ai and databases ( report on iiweb-03 ),"s kambhampati , c knoblock",sigmod record,2003.0,0,1624
6221,49744,information integration on the web : a view from ai and databases ( report on iiweb-03 ) â #,"s kambhampati , ca knoblock","sigmod record ,",2003.0,1,1624
2134,710,"storhouse metanoia - new applications for database , storage & data warehousing","f cariёo , p kostamaa , a kaufmann , j burgess",sigmod conference,2001.0,0,1625
6222,22840,storhouse metanoiaâ ?? new applications for database,"f carino , p kostamaa , a kaufmann , j burgess","storage & data warehousing , acm sigmod , usa ,",,1,1625
6728,16155,"storhouse metanoia : new applications for database , storage & data warehousing","f cariã ± o jr , p kostamaa , a kaufmann , j burgess","proceedings of the 2001 acm sigmod international conference & hellip ; ,",2001.0,1,1625
2135,780,"counting , enumerating , and sampling of execution plans in a cost-based query optimizer","f waas , c galindo-legaria",sigmod conference,2000.0,0,1626
6223,56176,"counting , enumerating , and sampling of execution plans in a cost-based query optimizer","f waas , c galindo-legaria","sigmod conference ,",2000.0,1,1626
2137,279,beyond document similarity : understanding value-based search and browsing technologies,"a paepcke , h garcia-molina , g rodrэguez-mulр , j cho",sigmod record,2000.0,0,1627
6225,56201,beyond document similarity : understanding value-based search and browsing technologies,"sigmod record , 2000","sigmod record ,",2000.0,1,1627
8322,11308,beyond document similarity : understanding value-based search and browsing technologies .,acms anthology,"sigmod record ,",2000.0,1,1627
2139,509,practical lessons in supporting large-scale computational science,"r musick , t critchlow",sigmod record,1999.0,0,1628
6227,10226,practical lessons in supporting large-scale computational science,"r musick , t critchlow","sigmod record ,",1999.0,1,1628
9120,13804,practical lessons in supporting large-scale computational science .,acms anthology,"sigmod record ,",1999.0,1,1628
2140,1312,publish/subscribe on the web at extreme speed,"j pereira , f fabret , f llirbat , r preotiuc-pietro , k ross , d shasha",vldb,2000.0,0,1629
6228,50961,publish/subscribe on the web at extreme speed,"j pereira , f fabret , f llirbat , r preotiuc-pietro ,","vldb ,",2000.0,1,1629
7731,5795,publish/subscribe on the web at extreme speed,"f oise fabret , i rocquencourt , f ois llirbat , j ao",,,1,1629
8570,62663,publish/subscribe on the web at extreme speed,"r preotiuc-pietro , j pereira , f llirbat , f fabret ,",proc . of acm sigmod conf . on management of,,1,1629
2141,552,report on dart ' 96 : databases : active and real-time ( concepts meet practice ),,,1997.0,0,1630
6229,19174,report on dart ' 96 : databases : active and real-time ( concepts meet practice ),"k ramamritham , n soparkar","sigmod record ,",1997.0,1,1630
2142,871,sqlem : fast clustering in sql using the em algorithm,"c ordonez , p cereghini",sigmod conference,2000.0,0,1631
6230,16357,sqlem : fast clustering in sql using the em algorithm,c ordonez,,,1,1631
2143,2150,joining ranked inputs in practice,"i ilyas , w aref , a elmagarmid",vldb,2002.0,0,1632
6231,63119,joining ranked inputs in practice,"if ilyas , wg aref , ak elmagarmid","vldb ,",2002.0,1,1632
2144,1653,informix online xps,r gerber,sigmod conference,1995.0,0,1633
6232,42290,informix on line xps,b gerber,proceedings of the 1995 acm sigmod international conference,,1,1633
6233,63947,informix online xps,b gerber,,,1,1633
2145,2557,a pattern-based object calculus,"n kamel , p wu , s su",vldb j.,1994.0,0,1634
6234,22286,a pattern-based object calculus,"n kamel , p wu , syw su","the vldb journal the international journal on very large & hellip ; ,",1994.0,1,1634
2146,2011,primitives for workload summarization and implications for sql,"s chaudhuri , p ganesan , v narasayya",vldb,2003.0,0,1635
6235,664,primitives for workload summarization and implications for sql,"s chaudhuri , p ganesan , v narasayya","proceedings of the international conference on very large & hellip ; ,",2003.0,1,1635
2148,1667,buffering and read-ahead strategies for external mergesort,"w zhang , p larson",vldb,1998.0,0,1636
6237,28668,buffering and read-ahead strategies for external mergesort,"w zhang , pa larson","proceedings of the international conference on very large & hellip ; ,",1998.0,1,1636
2149,1067,db2 spatial extender - spatial data within the rdbms,d adler,vldb,2001.0,0,1637
6238,11407,ibm db2 spatial extender-spatial data within the rdbms,dw adler,"proceedings of the international conference on very large & hellip ; ,",2001.0,1,1637
2150,1718,caprera : an activity framework for transaction processing on wide-area networks,"s kumar , e kwang , d agrawal",vldb,1997.0,0,1638
6239,28957,caprera : an activity framework for transaction processing on wide-area networks proceedings of the,"s kumar , e kwang , d agrawal","athens , greece , august ,",,1,1638
7336,32654,caprera : an activity framework for transaction processing on wide-area networks proceedings of the,"s kumar , e kwang , d agrawai",h. garcia-molina and g. wiederhold . read-only transactions,,1,1638
9200,19053,caprera : an activity framework for transaction processing on wide-area networks,"s kumar , ek kwang , d agrawal","proceedings of the international conference on very large & hellip ; ,",1997.0,1,1638
2151,1101,approximate string joins in a database ( almost ) for free,"l gravano , p ipeirotis , h jagadish , n koudas , s muthukrishnan , d srivastava",vldb,2001.0,0,1639
6240,34529,approximate string joins in a database ( almost ) for free,"l gravano , pg ipeirotis , hv jagadish , n koudas , s","proceedings of the international conference on very large & hellip ; ,",2001.0,1,1639
2152,2130,tree pattern aggregation for scalable xml data dissemination,"c chan , w fan , p felber , m garofalakis , r rastogi",vldb,2002.0,0,1640
6241,6665,tree pattern aggregation for scalable xml data dissemination,"cy chan , w fan , p felber , mn garofalakis , r","vldb ,",2002.0,1,1640
2153,2163,gembase : a geometric mediator for brain analysis with surface ensembles,"s santini , a gupta",vldb,2002.0,0,1641
6242,33975,gembase : a geometric mediator for brain analysis with surface ensembles,"s santini , a gupta","vldb ,",2002.0,1,1641
2154,878,a framework for providing consistent and recoverable agent-based access to heterogeneous in mobile databases,"e pitoura , b bhargava",sigmod record,1995.0,0,1642
6243,63475,a framework for providing consistent and recoverable agent-based access to heterogeneous mobile,"e pitoura , b bhargava",,,1,1642
2155,2051,"large-scale , standards-based earth observation imagery and web mapping services",p baumann,vldb,2003.0,0,1643
6244,47504,"large-scale , standards-based earth observation imagery and web mapping services",p baumann,"proceedings of the international conference on very large & hellip ; ,",2003.0,1,1643
2156,2032,chameleon : an extensible and customizable tool for web data translation,"r torlone , p atzeni",vldb,2003.0,0,1644
6245,29658,chameleon : an extensible and customizable tool for web data translation,"r torlone , p atzeni","proceedings of the international conference on very large & hellip ; ,",2003.0,1,1644
2157,358,scientific data repositories : designing for a moving target,"e stolte , c praun , g alonso , t gross",sigmod conference,2003.0,0,1645
6246,5562,scientific data repositories : designing for a moving target,"e stolte , c praun , g alonso , tr gross","sigmod conference ,",2003.0,1,1645
2158,1614,hypergraph based reorderings of outer join queries with complex predicates,"g bhargava , p goel , b iyer",sigmod conference,1995.0,0,1646
6247,59692,hypergraph based reorderings of outer join queries with complex predicates,"g bhargava , p goel , b iyer","proceedings of the 1995 acm sigmod international conference & hellip ; ,",1995.0,1,1646
2160,980,data integration and warehousing in telecom italia,"s trisolini , m lenzerini , d nardi",sigmod conference,1999.0,0,1647
6249,6638,data integration and warehousing in telecom italia,s trisolini,"sigmod conference ,",1999.0,1,1647
2161,694,object query standards,a wade,sigmod record,1996.0,0,1648
6250,13336,object query standards,ae wade,"sigmod record ,",1996.0,1,1648
2162,718,management of data and services in the environmental information system ( uis ) of baden-wќrttemberg,"w riekert , r mayer-fіll , g wiest",sigmod record,1997.0,0,1649
6252,17039,management of data and services in the environmental information system ( uis ) of baden-wuerttemberg,"wf riekert , r mayer-foell , g wiest","sigmod record ,",1997.0,1,1649
2163,2352,multiview access protocols for large-scale replication,"x liu , a helal , w du",acm trans . database syst .,1998.0,0,1650
6253,36184,multiview access protocols for large-scale replication,"x liu , a helal , w du","acm transactions on database systems ,",1998.0,1,1650
9261,61804,multiview access protocols for large scale replication,"l xiangning , h abdelsalam , d weimin","acm transaction on database systems ,",,1,1650
2164,1956,a mapping mechanism to support bitmap index and other auxiliary structures on tables stored as primary b + - trees,"e chong , j srinivasan , s das , c freiwald , a yalamanchi , m jagannath , a tran , r krishnan , r jiang",sigmod record,2003.0,0,1651
6254,52531,a mapping mechanism to support bitmap index and other auxiliary structures on tables stored as,"ei chong , j srinivasan , s das , c freiwald , a","sigmod record ,",2003.0,1,1651
2165,1806,enterprise information architectures -- they 're finally changing,w melling,sigmod conference,1994.0,0,1652
6255,36293,enterprise information architectures -- they 're finally changing,wp melling,"sigmod conference ,",1994.0,1,1652
2167,2235,how to summarize the universe : dynamic maintenance of quantiles,"a gilbert , y kotidis , s muthukrishnan , m strauss",vldb,2002.0,0,1653
6258,15454,how to summarize the universe : dynamic maintenance of quantiles,"ac gilbert , y kotidis , s muthukrishnan , m strauss","vldb ,",2002.0,1,1653
7497,29897,how to summarize the universe : dynamic maintenance of quantiles in intl,"a gilbert , y kotidis , s muthukrishnan , m strauss","conf . on very large databases ( vldb ) , hong kong , china , aug ,",,1,1653
2169,747,to table or not to table : a hypertabular answer,"g santucci , l tarantino",sigmod record,1996.0,0,1654
6260,8134,to table or not to table : a hypertabular answer,"g santucci , l tarantino","sigmod record ,",1996.0,1,1654
2170,873,condition handling in sql persistent stored modules,j richey,sigmod record,1995.0,0,1655
6261,21816,condition handling in sql persistent stored modules,j richey,"sigmod record ,",1995.0,1,1655
2171,907,mocha : a database middleware system featuring automatic deployment of application-specific functionality,"m rodriguez-martinez , n roussopoulos , j mcgann , s kelley , v katz , z song , j jсjс",sigmod conference,2000.0,0,1656
6262,28847,mocha : a database middleware systems featuring automatic deployment of application-specific,"m rodrãguez - martãnez , n roussopoulos , jm mcgann ,","acm sigmod record ,",2000.0,1,1656
2172,2162,profiling and internet connectivity in automotive environments,"m cilia , p hasselmayer , a buchmann",vldb,2002.0,0,1657
6263,31093,profiling and internet connectivity in automotive environments,"m cilia , ap buchmann","vldb ,",2002.0,1,1657
2173,727,"probe , count , and classify : categorizing hidden web databases","p ipeirotis , l gravano , m sahami",sigmod conference,2001.0,0,1658
6264,38280,"probe , count , and classify : categorizing hidden web databases","pg ipeirotis , l gravano , m sahami","sigmod conference ,",2001.0,1,1658
2174,1641,versant replication : supporting fault-tolerant object databases,"y shyy , h au-yeung , c chou",sigmod conference,1995.0,0,1659
6265,46456,versant replication : supporting fault-tolerant object databases,"ym shyy , hs au-yeung , cp chou","sigmod conference ,",1995.0,1,1659
2176,1597,the handwritten trie : indexing electronic ink,"w aref , d barbarс , p vallabhaneni",sigmod conference,1995.0,0,1660
6267,38678,the handwritten trie : indexing electronic ink,"w aref , d barbarã ¡ , p vallabhaneni","proceedings of the 1995 acm sigmod international conference & hellip ; ,",1995.0,1,1660
8645,47893,and p. vallabhaneni . the handwritten trie : indexing electronic ink,"w aref , d barbar","technical report , mitl , october",,1,1660
2177,705,main-memory index structures with fixed-size partial keys,"p bohannon , p mcilroy , r rastogi",sigmod conference,2001.0,0,1661
6268,13715,main-memory index structures with fixed-size partial keys,"p bohannon , r rastogi","sigmod record ,",2001.0,1,1661
2178,2014,memory requirements for query execution in highly constrained devices,"n anciaux , l bouganim , p pucheral",vldb,2003.0,0,1662
6269,63031,memory requirements for query execution in highly constrained devices,"l bouganim , p pucheral , n anciaux",,2003.0,1,1662
7830,53996,memory requirements for query execution in highly constrained devices,"n anciaux , l bouganim , p pucheral","proceedings of the international conference on very large & hellip ; ,",2003.0,1,1662
2179,2025,oasis : an online and accurate technique for local-alignment searches on biological sequences,"c meek , j patel , s kasetty",vldb,2003.0,0,1663
6271,40716,oasis : an online and accurate technique for local-alignment searches on biological sequences,"c meek , jm patel , s kasetty","proceedings of the international conference on very large & hellip ; ,",2003.0,1,1663
7098,14305,oasis : an online and accurate technique for local-alignment searches on biological databases,"c meek , j patel , s kasetty",proceedings of the conference on very large databases ( vldb,,1,1663
2180,407,a workflow-based electronic marketplace on the web,"a dogac , i durusoy , s arpinar , n tatbul , p koksal , i cingil , n dimililer",sigmod record,1998.0,0,1664
6272,53691,a workflow-based electronic marketplace on the web,"a dogac , i durusoy , s arpinar , n tatbul , p koksal ,","sigmod record ,",1998.0,1,1664
6273,64023,an open electronic marketplace through agent-based workflows : moppet,"s arpinar , a dogac , n tatbul","international journal on digital libraries ,",2000.0,1,1664
9065,46206,a workflow-based electronic marketplace on the web .,acms anthology,"sigmod record ,",1998.0,1,1664
2181,1064,shrinking the warehouse update window,"w labio , r yerneni , h garcia-molina",sigmod conference,1999.0,0,1665
6274,63204,shrinking the warehouse update window,"wj labio , r yerneni",,,1,1665
2182,260,fintime - a financial time series benchmark,"k jacob , d shasha",sigmod record,1999.0,0,1666
6276,50530,fintime - a financial time series benchmark,"kj jacob , d shasha","sigmod record ,",1999.0,1,1666
2183,1112,filenet integrated document management database usage and issues,d whelan,sigmod conference,1998.0,0,1667
6277,33222,filenet integrated document management database usage and issues,ds whelan,"proceedings of the 1998 acm sigmod international conference & hellip ; ,",1998.0,1,1667
2184,84,report on the 24th european colloquium on information retrieval research,,,2002.0,0,1668
6278,2868,report on the 24th european colloquium on information retrieval research ( ecir 2002 ),"f crestani , m girolami , k van rijsbergen",,,1,1668
2186,34,a product specification database for visual prototyping,"k sumiya , k yasutake , h tanaka , n sanada , y imai",vldb,1995.0,0,1669
6280,55216,a product specification database for visual prototyping,"k sumiya , k yasutake , h tanaka , n sanada","proceedings of the international conference on very large & hellip ; ,",1995.0,1,1669
2187,315,composing xsl transformations with xml publishing views,"c li , p bohannon , h korth , p narayan",sigmod conference,2003.0,0,1670
6281,37441,composing xsl transformations with xml publishing views,"c li , p bohannon , hf korth , pps narayan","sigmod conference ,",2003.0,1,1670
2189,89,2q : a low overhead high performance buffer management replacement algorithm,"t johnson , d shasha",vldb,1994.0,0,1671
6283,5948,a low overhead high performance buffer replacement algorithm,"t johnson , d shasha","proceedings of international conference on very large & hellip ; ,",,1,1671
7054,55462,x3 : a low overhead high performance buffer management replacement algorithm,"t johnson , d shasha , i novell",,,1,1671
2190,1604,"what do those weird xml types want , anyway ?",s derose,vldb,1999.0,0,1672
6284,33617,"what do those weird xml types want , anyway ?",sj derose,"proceedings of the international conference on very large & hellip ; ,",1999.0,1,1672
2191,1366,oracle8i index-organized table and its application to new domains,"j srinivasan , s das , c freiwald , e chong , m jagannath , a yalamanchi , r krishnan , a tran , s defazio , j banerjee",vldb,2000.0,0,1673
6285,54674,oracle8i index-organized table and its application to new domains,"j srinivasan , s das , c freiwald , ei chong , m","vldb ,",2000.0,1,1673
2192,1753,incomplete path expressions and their disambiguation,"y ioannidis , y lashkari",sigmod conference,1994.0,0,1674
6286,14365,incomplete path expressions and their disambiguation,ye ioannidis,"sigmod conference ,",1994.0,1,1674
2193,116,metrics for accessing heterogeneous data : is there any hope ? ( panel ),"l seligman , n belkin , e neuhold , m stonebraker , g wiederhold",vldb,1995.0,0,1675
4238,34199,metrics for accessing heterogeneous data : is there any hope ?,l seligman,"proceedings of the international conference on very large & hellip ; ,",1995.0,1,1675
6287,42297,metrics for accessing heterogeneous data : is there any hope ? ( panel ),"lj seligman , nj belkin , ej neuhold , m stonebraker ,","proceedings of the 21th international conference on very & hellip ; ,",1995.0,1,1675
2194,158,sql/xml and the sqlx informal group of companies,"a eisenberg , j melton",sigmod record,2001.0,0,1676
6288,50680,sql/xml and the sqlx informal group of companies [ z ] . proceeding of sigmod international conference,"a eisenberg , j melton",,2001.0,1,1676
8802,62562,sql/xml and the sqlx informal group of companies,"a eisenberg , j melton","sigmod record ,",2001.0,1,1676
2196,1658,bank of america case study : the information currency advantage,"f cariёo , m jahnke",vldb,1998.0,0,1677
6290,25007,bank of america case study : the information currency advantage,"f carino , m jahnke","vldb ,",1998.0,1,1677
2197,796,addressing techniques used in database object managers o2 and orion,"a gamache , n sahraoui",sigmod record,1995.0,0,1678
6291,45674,addressing techniques used in database object managers o 2 and orion,"a gamache , n sahraoui","acm sigmod record ,",1995.0,1,1678
2198,1121,efficient management of multiversion documents by object referencing,"s chien , v tsotras , c zaniolo",vldb,2001.0,0,1679
6292,20985,efficient management of multiversion documents by object referencing,"sy chien , vj tsotras , c zaniolo","proceedings of the international conference on very large & hellip ; ,",2001.0,1,1679
8537,27395,efficient management of multiversion documents by object referencing,"sycvj tsotras , c zaniolo",,,1,1679
2199,830,ajax : an extensible data cleaning tool,"h galhardas , d florescu , d shasha , e simon",sigmod conference,2000.0,0,1680
6293,46056,"simon , e. : â ?? ajax : an extensible data cleaning toolâ ??","h galardas , d florescu , d shasha","& hellip ; 2000 acm int . conf . on management of data ( sigmod &#39; 00 ) , usa ,",,1,1680
2200,2426,"scalable feature selection , classification and signature generation for organizing large text databases into hierarchical topic taxonomies","s chakrabarti , b dom , r agrawal , p raghavan",vldb j.,1998.0,0,1681
6294,52089,classification and signature generation for organizing large text databases into hierarchical topic,"s chakrabarti , b dom , r agrawal , p raghavan",,1998.0,1,1681
7893,55552,"scalable feature selection , classification and signature generation for organizing large text","s chakrabarti , b dom , r agrawal , p raghavan","the vldb journal the international journal on very large & hellip ; ,",1998.0,1,1681
2201,2068,xsearch : a semantic search engine for xml,"s cohen , j mamou , y kanza , y sagiv",vldb,2003.0,0,1682
6295,52438,xsearch : a semantic search engine for xml,"s cohen , j mamou , y kanza , y sagiv","proceedings of the international conference on very large & hellip ; ,",2003.0,1,1682
2203,923,self-organizing data sharing communities with sagres,"z ives , a levy , j madhavan , r pottinger , s saroiu , i tatarinov , s betzler , q chen , e jaslikowska , j su , w yeung",sigmod conference,2000.0,0,1683
6297,28935,self-organizing data sharing communities with sagres : system demonstration,"z ives , a levy , j madhavan , r pottinger , s saroiu ,","proc . of sigmod , page ,",,1,1683
8636,32495,self-organizing data sharing communities with sagres,"zg ives , ay levy , r pottinger , i tatarinov","sigmod conference ,",2000.0,1,1683
2204,1384,offering a precision-performance tradeoff for aggregation queries over replicated data,"c olston , j widom",vldb,2000.0,0,1684
6298,18609,offering a precision-performance tradeoff for aggregation queries over replicated data twenty-sixty,"c olston , j widom","cairo , egypt , september ,",,1,1684
8742,2319,bounded aggregation : offering a precision-performance tradeoff in replicated systems,"c olston , j widom","proceedings of the 26th international conference on very & hellip ; ,",,1,1684
8743,40251,bounded aggregation : offering a precisionâ ?? performance tradeoff in replication system,"c olston , j widom","technical report , database group , stanford university ,",,1,1684
8744,30340,offering a precision-performance tradeoff for aggregation queries over replicated data . submitted,"c olston , j widom","stanford technical report http : / / ~ w ~ - db , stanford , edu/pub /",,1,1684
2205,1087,managing business processes via workflow technology,,,2001.0,0,1685
6299,39111,managing business processes via workflow technology,f leymann,"proceedings of the 27th international conference on very & hellip ; ,",2001.0,1,1685
2207,2287,instance-based attribute identification in database integration,"c cecil , r chiang , e lim",vldb j.,2003.0,0,1686
6301,14331,instance-based attribute identification in database integration,"ceh chua , rhl chiang , ep lim","the vldb journal the international journal on very large & hellip ; ,",2003.0,1,1686
2208,918,towards data mining benchmarking : a testbed for performance study of frequent pattern mining,"j pei , r mao , k hu , h zhu",sigmod conference,2000.0,0,1687
6302,34353,towards data mining benchmarking : a test bed for performance study of frequent pattern mining,"j pei , r mao , k hu , h zhu","proceedings of the 2000 acm sigmod international conference & hellip ; ,",2000.0,1,1687
2209,1758,massive stochastic testing of sql,d slutz,vldb,1998.0,0,1688
6303,52335,massive stochastic testing of sql,dr slutz,"proceedings of the international conference on very large & hellip ; ,",1998.0,1,1688
2210,1941,the query optimizer in tandem 's new serverware sql product,p celis,vldb,1996.0,0,1689
6304,19345,the query optimizer in tandem 's new serverware sql product,p celis,"proceedings of the international conference on very large & hellip ; ,",1996.0,1,1689
2211,2391,approximate similarity retrieval with m-trees,"p zezula , p savino , g amato , f rabitti",vldb j.,1998.0,0,1690
6305,29758,approximate similarity retrieval with m-trees,"p zezula , p savino , g amato , f rabitti","the vldb journal the international journal on very large & hellip ; ,",1998.0,1,1690
313,506,efficient algorithms for minimizing tree pattern queries,p ramanan,sigmod conference,2002.0,0,1691
600,59316,efficient algorithms for minimizing tree pattern queries,p ramanan,"sigmod conference ,",2002.0,1,1691
31,2552,"the glue-nail deductive database system : design , implementation , and evaluation","m derr , s morishita , g phipps",vldb j.,1994.0,0,1692
6332,36461,"the glue-nail deductive database system : design , implementation , and evaluation","ma derr , s morishita , g phipps","the vldb journal the international journal on very large & hellip ; ,",1994.0,1,1692
215,2272,semantics for update rule programs and implementations in a relational database management system,"l raschid , j lobo",acm trans . database syst .,1996.0,0,1693
2082,52056,semantics for update rule programs and implementation in a relational database management system,"l raschid , j lobo",,1996.0,1,1693
2215,1256,java and relational databases : sqlj ( tutorial ),,,1998.0,0,1694
670,1506,java and relational databases,"g clossman , p shaw , m hapner , j klein , r","proceedings of 1998 acm sigmod conference on management of & hellip ; ,",,1,1694
1573,45010,sqlj : java and relational databases,g clossman,,1998.0,1,1694
480,971,database patchwork on the internet,"r braumandl , a kemper , d kossmann",sigmod conference,1999.0,0,1695
4204,16714,database patchwork on the internet,"r braumandl , a kemper , d kossmann","sigmod conference ,",1999.0,1,1695
8690,11886,database patchwork on the internet : project demo,"r braumandl , a kemper , d kossmann","proceedings of the acm sigmod international conference on & hellip ; ,",,1,1695
137,1981,a cost model for clustered object-oriented databases,"g gardarin , j gruser , z tang",vldb,1995.0,0,1696
1215,18476,a cost model for clustered object-oriented databases,"g gardarin , jr gruser , zh tang","proceedings of the 21th international conference on very & hellip ; ,",1995.0,1,1696
1952,24092,a cost model for clustered object-oriented databases,"zh tangot , stg france",,,1,1696
175,1127,the wasa2 object-oriented workflow management system,"g vossen , m weske",sigmod conference,1999.0,0,1697
298,58264,the wasa2 object-oriented workflow management system,"g vossen , m weske","sigmod conference ,",1999.0,1,1697
6381,56232,the wasa approach to workflow management for scientij,"g vossen , m weske","applications . in : a. dogac , l. kahnichenko , mt zsu , a. sheth",,1,1697
145,1826,the design and implementation of a sequence database system,"p seshadri , m livny , r ramakrishnan",vldb,1996.0,0,1698
1115,30836,seq : design and implementation of a sequence database system,"p seshadri , m livny , r ramakrishnan","computer sciences technical report-university of wisconsin & hellip ; ,",1996.0,1,1698
2406,50869,"m. and ramakrishnan , r. 1996 . seq : design & implementation of sequence database system",pl seshadri,proceedings of the 22nd international conference on very,,1,1698
300,1953,an efficient algorithm for mining association rules in large databases,"a savasere , e omiecinski , s navathe",vldb,1995.0,0,1699
397,17648,an efficient algorithm for mining association rules in large databases,"a savasere , e omiecinski , s navathe",,1995.0,1,1699
462,15825,anecientalgorithmforminingassociationrules in large databases,"a savasere , e omiecinski , sb navathe","proceedings of the 21st international conference on very & hellip ; ,",,1,1699
573,57519,andshamkantb . navathe . anecient algorithmforminingassociationrules inlargedatabases,eo ashokasavasere,,,1,1699
230,2372,distance browsing in spatial databases,"g hjaltason , h samet",acm trans . database syst .,1999.0,0,1700
1465,23049,distance browsing in spatial databases,"t sellis , n roussopoulos","acm transactions on database systems ( tods ) ,",,1,1700
6420,27585,distance browsing in spatial databases,"h samet , g hjaltason","acm tods ,",,1,1700
967,2355,optimization techniques for queries with expensive methods,j hellerstein,acm trans . database syst .,1998.0,0,1701
3075,42537,optimization techniques for queries with expensive predicates,jm hellerstein,"acm transactions on database systems ,",,1,1701
3520,37729,"optimization techniques for queries with expensive methods , association of computing machinery",jm hellerstein,"transactions on database systems ,",,1,1701
1074,1466,"a query language for multidimensional arrays : design , implementation , and optimization techniques","l libkin , r machlin , l wong",sigmod conference,1996.0,0,1702
3838,42086,"a query language for multidimensional arrays : design , implementation , and optimization techniques","l leonid , m ronaâ ? ¦","proceedings of the 1996 acm sigmod international conference & hellip ; ,",,1,1702
6423,52063,"a query language for multidimensional arrays : design , implementation , and optimization techniques",l libkin,"sigmod conference ,",1996.0,1,1702
383,1986,querying multiple features of groups in relational databases,"d chatziantoniou , k ross",vldb,1996.0,0,1703
701,468,querying multiple features of groups in relational databases,"d chatziantoniou , ka ross","proceedings of the international conference on very large & hellip ; ,",1996.0,1,1703
124,1845,a language based multidatabase system,"e kќhn , t tschernko , k schwarz",sigmod conference,1994.0,0,1704
1171,682,a language based multidatabase system,"e kã 1/4 hn , t tschernko , k schwarz","proceedings of the 1994 acm sigmod international conference & hellip ; ,",1994.0,1,1704
220,40,bringing order to query optimization,"g slivinskas , c jensen , r snodgrass",sigmod record,2002.0,0,1705
2238,38927,bringing order to query optimization,"gscs jensenl , rt snodgrass","sigmod record ,",2002.0,1,1705
3454,43607,bringing order to query optimization,"g slivinskas , cs jensen , rt snodgrass","acm sigmod record ,",2002.0,1,1705
194,652,open issues in parallel query optimization,"w hasan , d florescu , p valduriez",sigmod record,1996.0,0,1706
3447,39677,open issues in parallel query optimization,"d florescu , w hasan , p valdurize","acm sigmod record ,",,1,1706
7957,59561,open issues in parallel query optimization,"h waqar , d florescu , p valduriez","sigmod record ,",,1,1706
832,1377,query optimization at the crossroads ( panel ),s chaudhuri,sigmod conference,1997.0,0,1707
6445,50973,query optimization at the crossroads ( panel session ),s chaudhuri,proc . 1997 acm sigmod int . conf . on management of,,1,1707
