index,id,title,authors,venue,year,source,entity_id
1849,1776,towards data mining benchmarking : a testbed for performance study of frequent pattern mining,"hua zhu , kan hu , jian pei , runying mao",sigmod conference,2000,0,1148
1718,408,towards data mining benchmarking : a test bed for performance study of frequent pattern mining,"jian pei , runying mao , kan hu , hua zhu",international conference on management of data,2000,1,1148
1850,1585,from ternary relationship to relational tables : a case against common beliefs,rafael camps,sigmod record,2002,0,1149
1719,748,from ternary relationship to relational tables : a case against common beliefs,rafael camps par &#233;,acm sigmod record,2002,1,1149
1851,1522,peer-to-peer : harnessing the power of disruptive technologies,mario a. nascimento,sigmod record,2003,0,1150
1720,2065,peer-to-peer : harnessing the power of disruptive technologies,mario a. nascimento,acm sigmod record,2003,1,1150
1852,2079,conceptual modeling and specification generation for b2b business process based on ebxml,hyoungdo kim,sigmod record,2002,0,1151
1721,666,conceptual modeling and specification generation for b2b business processes based on ebxml,hyoungdo kim,acm sigmod record,2002,1,1151
1853,551,the pointcast network,"vibha dayal , satish ramakrishnan",sigmod conference,1998,0,1152
1722,168,the pointcast network ( abstract ),"satish ramakrishnan , vibha dayal",international conference on management of data,1998,1,1152
1854,505,reusing invariants : a new strategy for correlated queries,"jun rao , kenneth a. ross",sigmod conference,1998,0,1153
1723,1788,reusing invariants : a new strategy for correlated queries,"jun rao , kenneth a. ross",international conference on management of data,1998,1,1153
1855,1402,a comprehensive xquery to sql translation using dynamic interval encoding,"m. tamer özsu , david toman , mariano p. consens , david dehaan",sigmod conference,2003,0,1154
1724,2005,a comprehensive xquery to sql translation using dynamic interval encoding,"david dehaan , david toman , mariano p. consens , m. tamer &#214; zsu",international conference on management of data,2003,1,1154
1856,1781,building light-weight wrappers for legacy web data-sources using w4f,"arnaud sahuguet , fabien azavant",vldb,1999,0,1155
1725,784,building light-weight wrappers for legacy web data-sources using w4f,"arnaud sahuguet , fabien azavant",very large data bases,1999,1,1155
1857,1212,xml-enabled workflow management for e-services across heterogeneous platforms,"michael gillmann , german shegalov , gerhard weikum",vldb j.,2001,0,1156
1726,2103,xml-enabled workflow management for e-services across heterogeneous platforms,"german shegalov , michael gillmann , gerhard weikum",the vldb journal -- the international journal on very large data bases,2001,1,1156
1858,483,starting ( and sometimes ending ) a database company,jack a. orenstein,vldb,1998,0,1157
1727,977,starting ( and sometimes ending ) a database company,jack a. orenstein,very large data bases,1998,1,1157
1859,1070,adaptive data broadcast in hybrid networks,"konstantinos stathatos , john s. baras , nick roussopoulos",vldb,1997,0,1158
1728,1039,adaptive data broadcast in hybrid networks,"konstantinos stathatos , nick roussopoulos , john s. baras",very large data bases,1997,1,1158
1860,1726,reducing multidatabase query response time by tree balancing,"weimin du , ming-chien shan , umeshwar dayal",sigmod conference,1995,0,1159
1729,1509,reducing multidatabase query response time by tree balancing,"weimin du , ming-chien shan , umeshwar dayal",international conference on management of data,1995,1,1159
1861,1426,quickly generating billion-record synthetic databases,"susanne englert , jim gray , kenneth baclawski , peter j. weinberger , prakash sundaresan",sigmod conference,1994,0,1160
1730,1727,quickly generating billion-record synthetic databases,"jim gray , prakash sundaresan , susanne englert , ken baclawski , peter j. weinberger",international conference on management of data,1994,1,1160
1862,98,new programs at darpa and nsf,xiaolei qian,sigmod record,1996,0,1161
1731,1908,new programs at darpa and nsf,xiolai qian,acm sigmod record,1996,1,1161
1863,1371,your mediators need data conversion !,"sophie cluet , katarzyna smaga , jérôme siméon , claude delobel",sigmod conference,1998,0,1162
1732,1776,your mediators need data conversion !,"sophie cluet , claude delobel , j &#233; r &#466; me sim &#233; on , katarzyna smaga",international conference on management of data,1998,1,1162
1864,2579,the distributed information search component ( disco ) and the world wide web,"olga kapitskaia , philippe bonnet , hubert naacke , anthony tomasic , louiqa raschid , rémy amouroux",sigmod conference,1997,0,1163
1733,1844,the distributed information search component ( disco ) and the world wide web,"anthony tomasic , r &#233; my amouroux , philippe bonnet , olga kapitskaia , hubert naacke , louiqa raschid",international conference on management of data,1997,1,1163
1865,1575,the propel distributed services platform,"runping qi , kuan yee , brian sterling , nicolas adiba , michael j. carey , david rieber , steve kirsch , michael blow , john c. shafer , rajendra panwar , daniela florescu , mary roth , dan wineman , david li , bert van der linden , brian vickery , ivan oprencak , tolga urhan",vldb,2001,0,1164
1734,1314,the propel distributed services platform,"michael j. carey , steve kirsch , mary roth , bert van der linden , nicolas adiba , michael blow , daniela florescu , david li , ivan oprencak , rajendra panwar , runping qi , david rieber , john c. shafer , brian sterling , tolga urhan , brian vickery , dan wineman , kuan yee",very large data bases,2001,1,1164
1866,442,finding replicated web collections,"narayanan shivakumar , junghoo cho , hector garcia-molina",sigmod conference,2000,0,1165
1735,423,finding replicated web collections,"junghoo cho , narayanan shivakumar , hector garcia-molina",international conference on management of data,2000,1,1165
1868,1699,data-driven understanding and refinement of schema mappings,"laura m. haas , ling-ling yan , ronald fagin , renée j. miller",sigmod conference,2001,0,1166
1737,257,data-driven understanding and refinement of schema mappings,"ling ling yan , ren &#233; e j. miller , laura m. haas , ronald fagin",international conference on management of data,2001,1,1166
1869,1036,automatic generation of production rules for integrity maintenance,"letizia tanca , stefano ceri , piero fraternali , stefano paraboschi",acm trans . database syst .,1994,0,1167
1738,1711,automatic generation of production rules for integrity maintenance,"stefano ceri , piero fraternali , stefano paraboschi , letizia tanca",acm transactions on database systems ( tods ),1994,1,1167
1870,2611,a simple algorithm for finding frequent elements in streams and bags,"scott shenker , christos h. papadimitriou , richard m. karp",acm trans . database syst .,2003,0,1168
1739,1237,a simple algorithm for finding frequent elements in streams and bags,"richard m. karp , scott shenker , christos h. papadimitriou",acm transactions on database systems ( tods ),2003,1,1168
1871,298,principles of optimally placing data in tertiary storage libraries,"fenia zioga , peter triantafillou , stavros christodoulakis",vldb,1997,0,1169
1740,953,principles of optimally placing data in tertiary storage libraries,"stavros christodoulakis , peter triantafillou , fenia zioga",very large data bases,1997,1,1169
1872,1490,"lessons from wall street : case studies in configuration , tuning , and distribution ( tutorial )",dennis shasha,sigmod conference,1997,0,1170
1741,1851,"lessons from wall street : case studies in configuration , tuning , and distribution",dennis shasha,international conference on management of data,1997,1,1170
1873,282,constant time permutation : an efficient block allocation strategy for variable-bit-rate continuous media data,"jen-wen ding , yueh-min huang , shiao-li tsao",vldb j.,1999,0,1171
1742,1255,constant time permutation : an efficient block allocation strategy for variable-bit-rate continuous media data,"yueh-min huang , jen-wen ding , shiao-li tsao",the vldb journal -- the international journal on very large data bases,1999,1,1171
1875,608,content-based image indexing,tzi-cker chiueh,vldb,1994,0,1172
1744,2229,content-based image indexing,tzi-cker chiueh,very large data bases,1994,1,1172
1876,429,panel : is generic metadata management feasible ?,"gio wiederhold , erhard rahm , matthias jarke , laura m. haas , philip a. bernstein",vldb,2000,0,1173
1745,1364,panel : is generic metadata management feasible ?,"philip a. bernstein , laura m. haas , matthias jarke , erhard rahm , gio wiederhold",very large data bases,2000,1,1173
1877,458,a bayesian decision model for cost optimal record matching,"george v. moustakides , vassilios s. verykios , mohamed g. elfeky",vldb j.,2003,0,1174
1746,2118,a bayesian decision model for cost optimal record matching,"v. s. verykios , g. v. moustakides , m. g. elfeky",the vldb journal -- the international journal on very large data bases,2003,1,1174
1878,1804,informix-online xps : a dynamically scalable rdbms for open parallel platforms,hannes spintzik,vldb,1995,0,1175
1747,2162,informix-online xps : a dynamically scalable rdbms for open parallel platforms,hannes spintzik,very large data bases,1995,1,1175
1879,104,path sharing and predicate evaluation for high-performance xml filtering,"yanlei diao , hao zhang , peter m. fischer , michael j. franklin , mehmet altinel",acm trans . database syst .,2003,0,1176
1748,2174,path sharing and predicate evaluation for high-performance xml filtering,"yanlei diao , mehmet altinel , michael j. franklin , hao zhang , peter fischer",acm transactions on database systems ( tods ),2003,1,1176
1880,780,high-performance sorting on networks of workstations,"david e. culler , joseph m. hellerstein , david a. patterson , andrea c. arpaci-dusseau , remzi h. arpaci-dusseau",sigmod conference,1997,0,1177
1749,1811,high-performance sorting on networks of workstations,"andrea c. arpaci-dusseau , remzi h. arpaci-dusseau , david e. culler , joseph m. hellerstein , david a. patterson",international conference on management of data,1997,1,1177
1881,415,sampling-based estimation of the number of distinct values of an attribute,"peter j. haas , lynne stokes , s. seshadri , jeffrey f. naughton",vldb,1995,0,1178
1750,1468,sampling-based estimation of the number of distinct values of an attribute,"peter j. haas , jeffrey f. naughton , s. seshadri , lynne stokes",very large data bases,1995,1,1178
1882,2247,mobile computing and databases : anything new ?,"margaret h. dunham , abdelsalam helal",sigmod record,1995,0,1179
1751,1608,mobile computing and databases : anything new ?,"margaret h. dunham , abdelsalam helal",acm sigmod record,1995,1,1179
1883,91,"business process coordination : state of the art , trends , and open issues","meichun hsu , rivka ladin , umeshwar dayal",vldb,2001,0,1180
1752,1328,"business process coordination : state of the art , trends , and open issues","umeshwar dayal , meichun hsu , rivka ladin",very large data bases,2001,1,1180
1884,1081,goal-oriented buffer management revisited,"kurt p. brown , michael j. carey , miron livny",sigmod conference,1996,0,1181
1753,1980,goal-oriented buffer management revisited,"kurt p. brown , michael j. carey , miron livny",international conference on management of data,1996,1,1181
1885,599,the drill down benchmark,"peter a. boncz , tim rühl , fred kwakkel",vldb,1998,0,1182
1754,987,the drill down benchmark,"peter a. boncz , tim r &#252; hl , fred kwakkel",very large data bases,1998,1,1182
1886,1518,a consumer viewpoint on mediator languages - a proposal for a standard,"eric hughes , leonard j. seligman , arnon rosenthal , scott renner",sigmod record,1997,0,1183
1755,1917,a consumer viewpoint on mediator languages-a proposal for a standard,"arnon rosenthal , erich hughes , scott renner , len seligman",acm sigmod record,1997,1,1183
1888,1236,the xml typechecking problem,dan suciu,sigmod record,2002,0,1184
1756,660,the xml typechecking problem,dan suciu,acm sigmod record,2002,1,1184
1889,250,generalised hash teams for join and group-by,"donald kossmann , alfons kemper , christian wiesner",vldb,1999,0,1185
1757,812,generalised hash teams for join and group-by,"alfons kemper , donald kossmann , christian wiesner",very large data bases,1999,1,1185
1890,1827,"commix : towards effective web information extraction , integration and query answering","jun gao , jian pei , tengjiao wang , shiwei tang , yuqing wu , dongqing yang",sigmod conference,2002,0,1186
1758,713,"commix : towards effective web information extraction , integration and query answering","tengjiao wang , shiwei tang , dongqing yang , jun gao , yuqing wu , jian pei",international conference on management of data,2002,1,1186
1891,1666,structured document storage and refined declarative and navigational access mechanisms in hyperstorm,"karl aberer , xiaoya yang , klemens böhm , erich j. neuhold",vldb j.,1997,0,1187
1759,1158,structured document storage and refined declarative and navigational access mechanisms in hyperstorm,"klemens b &#246; hm , karl aberer , erich j. neuhold , xiaoya yang",the vldb journal -- the international journal on very large data bases,1997,1,1187
1892,1851,loading databases using dataflow parallelism,"prakash sundaresan , jim gray , robert barnes , tom barclay",sigmod record,1994,0,1188
1760,1734,loading databases using dataflow parallelism,"tom barclay , robert barnes , jim gray , prakash sundaresan",acm sigmod record,1994,1,1188
1893,1266,in cyber space no one can hear you scream,chris pound,vldb,1999,0,1189
1761,2142,in cyber space no one can hear you scream,chris pound,very large data bases,1999,1,1189
1894,2225,db2 spatial extender - spatial data within the rdbms,david w. adler,vldb,2001,0,1190
1762,1243,db2 spatial extender - spatial data within the rdbms,david w. adler,very large data bases,2001,1,1190
1895,1436,a case for intelligent disks ( idisks ),"kimberly keeton , joseph m. hellerstein , david a. patterson",sigmod record,1998,0,1191
1763,224,a case for intelligent disks ( idisks ),"kimberly keeton , david a. patterson , joseph m. hellerstein",acm sigmod record,1998,1,1191
1896,858,supporting state-wide immunisation tracking using multi-paradigm workflow technology,"devashish worah , souvik das , ivan shevchenko , amit p. sheth , john a. miller , chenye lin , devanand palaniswami , krys kochut , john lynch",vldb,1996,0,1192
1764,1139,supporting state-wide immunisation tracking using multi-paradigm workflow technology,"amit p. sheth , krys kochut , john a. miller , devashish worah , souvik das , chenye lin , devanand palaniswami , john lynch , ivan shevchenko",very large data bases,1996,1,1192
1897,1358,using referential integrity to easily define consistent subset replicas,brad hammond,vldb,1996,0,1193
1765,2157,using referential integrity to easily define consistent subset replicas,brad hammond,very large data bases,1996,1,1193
1898,355,an approach to confidence based page ranking for user oriented web search,"sanasam ranbir singh , debasis giri , debajyoti mukhopadhyay",sigmod record,2003,0,1194
1766,2120,an approach to confidence based page ranking for user oriented web search,"debajyoti mukhopadhyay , debasis giri , sanasam ranbir singh",acm sigmod record,2003,1,1194
1899,1203,disnic-plan : a nicnet based distributed database for micro-level planning in india,m. moni,vldb,1996,0,1195
1767,2158,disnic-plan : a nicnet based distributed database for micro-level planning in india,m. moni,very large data bases,1996,1,1195
1900,329,the oodb path-method generator ( pmg ) using access weights and precomputed access relevance,"james geller , ashish mehta , erich j. neuhold , yehoshua perl",vldb j.,1998,0,1196
1768,1251,the oodb path-method generator ( pmg ) using access weights and precomputed access relevance,"ashish mehta , james geller , yehoshua perl , erich neuhold",the vldb journal -- the international journal on very large data bases,1998,1,1196
1901,2609,user-optimizer communication using abstract plans in sybase ase,"patrick valduriez , mihnea andrei",vldb,2001,0,1197
1769,1343,user-optimizer communication using abstract plans in sybase ase,"mihnea andrei , patrick valduriez",very large data bases,2001,1,1197
1902,188,cluster validity methods : part i,"michalis vazirgiannis , yannis batistakis , maria halkidi",sigmod record,2002,0,1198
1770,749,cluster validity methods : part i,"maria halkidi , yannis batistakis , michalis vazirgiannis",acm sigmod record,2002,1,1198
1904,2332,an asynchronous avoidance-based cache consistency algorithm for client caching dbmss,"ronald c. unrau , kaladhar voruganti , m. tamer özsu",vldb,1998,0,1199
1772,975,an asynchronous avoidance-based cache consistency algorithm for client caching dbmss,"m. tamer &#214; zsu , kaladhar voruganti , ronald c. unrau",very large data bases,1998,1,1199
1905,2436,a pattern-based object calculus,"stanley y. w. su , nabil kamel , ping wu",vldb j.,1994,0,1200
1773,600,a pattern-based object calculus,"nabil kamel , ping wu , stanley y. w. su",the vldb journal -- the international journal on very large data bases,1994,1,1200
1906,1767,query by humming - in action with its technology revealed,"yunyue zhu , xiaojian zhao , dennis shasha",sigmod conference,2003,0,1201
1774,2028,query by humming : in action with its technology revealed,"yunyue zhu , dennis shasha , xiaojian zhao",international conference on management of data,2003,1,1201
1907,2030,review of web caching and replication by michael rabinovich and oliver spatscheck . addison wesley 2002,"qiang wang , brian d. davison",sigmod record,2003,0,1202
1775,2208,review of web caching and replication by michael rabinovich and oliver spatscheck . addison wesley 2002 .,"qiang wang , brian d. davison",acm sigmod record,2003,1,1202
1908,25,high level indexing of user-defined types,"brian t. tran , jyh-herng chow , michelle jou , jean grandbois , yun wang , you-chin fuh , weidong chen , nelson mendonça mattos",vldb,1999,0,1203
1776,806,high level indexing of user-defined types,"weidong chen , jyh-herng chow , you-chin fuh , jean grandbois , michelle jou , nelson mendon &#231; a mattos , brian t. tran , yun wang",very large data bases,1999,1,1203
1909,2120,"information , communication , and money : for what can we charge and how can we meter it ?","henry f. korth , stephen blott , abraham silberschatz",vldb,1998,0,1204
1777,769,"information , communication , and money : for what can we charge and how can we meter it ?","stephen blott , henry f. korth , abraham silberschatz",very large data bases,1998,1,1204
1910,2226,identifying representative trends in massive time series data sets using sketches,"s. muthukrishnan , nick koudas , piotr indyk",vldb,2000,0,1205
1778,875,identifying representative trends in massive time series data sets using sketches,"piotr indyk , nick koudas , s. muthukrishnan",very large data bases,2000,1,1205
1911,363,type-safe relaxing of schema consistency rules for flexible modeling in oodbms,"marie-jo bellosta , eric amiel , eric simon , eric dujardin",vldb j.,1996,0,1206
1779,1214,type-safe relaxing of schema consistency rules for flexible modelling in oodbms,"eric amiel , marie-jo bellosta , eric dujardin , eric simon",the vldb journal -- the international journal on very large data bases,1996,1,1206
1912,1569,data mining on an oltp system ( nearly ) for free,"erik riedel , gregory r. ganger , david nagle , christos faloutsos",sigmod conference,2000,0,1207
1780,95,data mining on an oltp system ( nearly ) for free,"erik riedel , christos faloutsos , gregory r. ganger , david f. nagle",international conference on management of data,2000,1,1207
1913,2205,redo recovery after system crashes,"mark r. tuttle , david b. lomet",vldb,1995,0,1208
1781,1482,redo recovery after system crashes,"david b. lomet , mark r. tuttle",very large data bases,1995,1,1208
1914,881,report on xewa-00 : the xml enabled wide-area searches for bioinformatics workshop,terence critchlow,sigmod record,2001,0,1209
1782,467,report on xewa-00 : the xml enabled wide-area searches for bioinformatics workshop,terence critchlow,acm sigmod record,2001,1,1209
1915,582,designing and mining multi-terabyte astronomy archives : the sloan digital sky survey,"alexander s. szalay , donald r. slutz , ani thakar , jim gray , peter z. kunszt",sigmod conference,2000,0,1210
1783,446,designing and mining multi-terabyte astronomy archives : the sloan digital sky survey,"alexander s. szalay , peter z. kunszt , ani thakar , jim gray , don slutz , robert j. brunner",international conference on management of data,2000,1,1210
1916,1303,database graph views : a practical model to manage persistent graphs,"alejandro gutiérrez , philippe pucheral , jean-marc thévenin , hermann steffen",vldb,1994,0,1211
1784,2237,database graph views : a practical model to manage persistent graphs,"alejandro guti &#233; rrez , philippe pucheral , hermann steffen , jean-marc th &#233; venin",very large data bases,1994,1,1211
1917,937,`` one size fits all '' database architectures do not work for dds,clark d. french,sigmod conference,1995,0,1212
1785,1550,one size fits all database architectures do not work for dss,clark d. french,international conference on management of data,1995,1,1212
1918,1132,panel on next generation database systems wo n't work without semantics !,john mylopoulos,sigmod conference,1998,0,1213
1786,181,next generation database systems wo n't work without semantics ! ( panel ),john mylopoulos,international conference on management of data,1998,1,1213
1919,650,managing large systems with db2 udb,chris eaton,sigmod conference,1998,0,1214
1787,172,managing large systems with db2 udb,chris eaton,international conference on management of data,1998,1,1214
1920,1131,mining frequent patterns without candidate generation,"jian pei , jiawei han , yiwen yin",sigmod conference,2000,0,1215
1788,92,mining frequent patterns without candidate generation,"jiawei han , jian pei , yiwen yin",international conference on management of data,2000,1,1215
1921,1602,lof : identifying density-based local outliers,"hans-peter kriegel , raymond t. ng , markus m. breunig , jörg sander",sigmod conference,2000,0,1216
1789,69,lof : identifying density-based local outliers,"markus m. breunig , hans-peter kriegel , raymond t. ng , j &#246; rg sander",international conference on management of data,2000,1,1216
1922,407,supporting dynamic displays using active rules,"oscar díaz , arturo jaime , ghassan al-qaimari , norman w. paton",sigmod record,1994,0,1217
1790,1696,supporting dynamic displays using active rules,"oscar d &#237; az , arturo jaime , norman w. paton , ghassan al-qaimari",acm sigmod record,1994,1,1217
1923,2301,an internet-based negotiation server for e-commerce,"joachim hammer , youzhong liu , chunbo huang , yihua huang , herman lam , liu wang , haifei li , stanley y. w. su , charnyote pluempitiwiriyawej , minsoo lee",vldb j.,2001,0,1218
1791,2096,an internet-based negotiation server for e-commerce,"stanley y.w. su , chunbo huang , joachim hammer , yihua huang , haifei li , liu wang , youzhong liu , charnyote pluempitiwiriyawej , minsoo lee , herman lam",the vldb journal -- the international journal on very large data bases,2001,1,1218
1924,908,a protein patent query system powered by kleisli,"jing chen , louxin zhang , limsoon wong",sigmod conference,1998,0,1219
1792,136,a protein patent query system powered by kleisli,"jing chen , limsoon wong , louxin zhang",international conference on management of data,1998,1,1219
1925,1497,flexible relations - operational support of variant relational structures,"peter dadam , christian kalus",vldb,1995,0,1220
1793,1118,flexible relations - operational support of variant relational structures,"christian kalus , peter dadam",very large data bases,1995,1,1220
1926,1609,business-to-business interactions : issues and enabling technologies,"anne h. h. ngu , athman bouguettaya , brahim medjahed , ahmed k. elmagarmid , boualem benatallah",vldb j.,2003,0,1221
1794,2116,business-to-business interactions : issues and enabling technologies,"b. medjahed , b. benatallah , a. bouguettaya , a. h. h. ngu , a. k. elmagarmid",the vldb journal -- the international journal on very large data bases,2003,1,1221
1927,148,os support for vldbs : unix enhancements for the teradata data base,"sorana rabinovici , john catozzi",vldb,1995,0,1222
1795,1470,os support for vldbs : unix enhancements for the teradata data base,"john catozzi , sorana rabinovici",very large data bases,1995,1,1222
1928,902,methodology for development and employment of ontology based knowledge management applications,"steffen staab , rudi studer , york sure",sigmod record,2002,0,1223
1796,610,methodology for development and employment of ontology based knowledge management applications,"york sure , steffen staab , rudi studer",acm sigmod record,2002,1,1223
1929,4,benchmarking spatial join operations with spatial output,"erik g. hoel , hanan samet",vldb,1995,0,1224
1797,1450,benchmarking spatial join operations with spatial output,"erik g. hoel , hanan samet",very large data bases,1995,1,1224
1930,2021,rapid bushy join-order optimization with cartesian products,"bennet vance , david maier",sigmod conference,1996,0,1225
1798,1955,rapid bushy join-order optimization with cartesian products,"bennet vance , david maier",international conference on management of data,1996,1,1225
1931,956,locating and accessing data repositories with websemantics,"george a. mihaila , louiqa raschid , anthony tomasic",vldb j.,2002,0,1226
1799,1196,locating and accessing data repositories with websemantics,"george a. mihaila , louiqa raschid , anthony tomasic",the vldb journal -- the international journal on very large data bases,2002,1,1226
1932,2492,cache coherency in oracle parallel server,boris klots,vldb,1996,0,1227
1800,1124,cache coherency in oracle parallel server,boris klots,very large data bases,1996,1,1227
1933,1192,using metadata for the intelligent browsing of structured media objects,"william i. grosky , farshad fotouhi , ishwar k. sethi",sigmod record,1994,0,1228
1801,1731,using metadata for the intelligent browsing of structured media objects,"william i. grosky , farshad fotouhi , ishwar k. sethi , bogdan capatina",acm sigmod record,1994,1,1228
1934,2078,first-class views : a key to user-centered computing,"arnon rosenthal , edward sciore",sigmod record,1999,0,1229
1802,86,first-class views : a key to user-centered computing,"arnon rosenthal , edward sciore",acm sigmod record,1999,1,1229
1935,2411,a database approach to quality of service specification in video databases,"mohand-said hacid , elisa bertino , ahmed k. elmagarmid",sigmod record,2003,0,1230
1803,921,a database approach to quality of service specification in video databases,"elisa bertino , ahmed k. elmagarmid , mohand-sa &#239; d hacid",acm sigmod record,2003,1,1230
1936,1343,dbmss on a modern processor : where does time go ?,"david a. wood , mark d. hill , david j. dewitt , anastassia ailamaki",vldb,1999,0,1231
1804,844,dbmss on a modern processor : where does time go ?,"anastassia ailamaki , david j. dewitt , mark d. hill , david a. wood",very large data bases,1999,1,1231
1937,2396,"response to the march 1994 odmg-93 commentary written by dr. won kim of unisql , inc",object database management group,sigmod record,1994,0,1232
1805,1682,"response to the odmg-93 commentary written by dr. won kim of unisql , inc.",corporate object database management group,acm sigmod record,1994,1,1232
1939,216,push technology personalization through event correlation,"asaf adi , david botzer , tali yatzkar-haham , opher etzion",vldb,2000,0,1233
1807,885,push technology personalization through event correlation,"asaf adi , david botzer , opher etzion , tali yatzkar-haham",very large data bases,2000,1,1233
1940,741,delivering high availability for inktomi search engines,eric a. brewer,sigmod conference,1998,0,1234
1808,157,delivering high availability for inktomi search engines,eric a. brewer,international conference on management of data,1998,1,1234
1941,86,"workshop on performance and architecture of web servers ( paws-2000 , held in conjection with sigmetrics-2000 )","krishna kant , prasant mohapatra",sigmod record,2000,0,1235
1809,499,workshop on performance and architecture of web servers,"krishna kant , prasant mohapatra",acm sigmod record,2000,1,1235
1942,846,online index rebuild,"hanuma kodavalla , nagavamsi ponnekanti",sigmod conference,2000,0,1236
1810,435,online index rebuild,"nagavamsi ponnekanti , hanuma kodavalla",international conference on management of data,2000,1,1236
1943,2218,the n-tier hub technology,"rainer a. sommer , david bailey , thomas r. gulledge",sigmod record,2002,0,1237
1811,351,the n-tier hub technology,"rainer a. sommer , thomas r. gulledge , david bailey",acm sigmod record,2002,1,1237
1944,495,modeling design versions,"d. janaki ram , r. ramakrishnan",vldb,1996,0,1238
1812,1103,modeling design versions,"r. ramakrishnan , d. janaki ram",very large data bases,1996,1,1238
1945,212,webfilter : a high-throughput xml-based publish and subscribe system,"françoise fabret , dennis shasha , hans-arno jacobsen , françois llirbat , joão pereira",vldb,2001,0,1239
1813,1310,webfilter : a high-throughput xml-based publish and subscribe system,"jo &#227; o pereira , fran &#231; oise fabret , hans-arno jacobsen , fran &#231; ois llirbat , dennis shasha",very large data bases,2001,1,1239
1946,42,generating call-level interfaces for advanced database application programming,"theo härder , norbert ritter , udo nink",vldb,1999,0,1240
1814,845,generating call-level interfaces for advanced database application programming,"udo nink , theo h &#228; rder , norbert ritter",very large data bases,1999,1,1240
1947,898,sql standardization : the next steps,"andrew eisenberg , jim melton",sigmod record,2000,0,1241
1815,495,sql standardization : the next steps,"andrew eisenberg , jim melton",acm sigmod record,2000,1,1241
1948,2274,e-commerce database issues and experience,anand rajaraman,sigmod conference,1999,0,1242
1816,41,e-commerce database issues and experience : ( talk-slides available at at the conference ),anand rajaraman,international conference on management of data,1999,1,1242
1949,170,a single pass computing engine for interactive analysis of vldbs,ted mihalisin,vldb,1998,0,1243
1817,983,a single pass computing engine for interactive analysis of vldbs,ted mihalisin,very large data bases,1998,1,1243
1950,296,cheetah : a lightweight transaction server for plug-and-play internet data management,"gustavo alonso , guy pardon",vldb,2000,0,1244
1818,1355,cheetah : a lightweight transaction server for plug-and-play internet data management,"guy pardon , gustavo alonso",very large data bases,2000,1,1244
1951,1040,"fault-tolerant , load-balancing queries in telegraph","mehul a. shah , sirish chandrasekaran",sigmod conference,2001,0,1245
1819,353,"fault-tolerant , load-balancing queries in telegraph","mehul a. shah , sirish chandrasekaran",international conference on management of data,2001,1,1245
1952,1447,qualified answers that reflect user needs and preferences,"terry gaasterland , jorge lobo",vldb,1994,0,1246
1820,2205,qualified answers that reflect user needs and preferences,"terry gaasterland , jorge lobo",very large data bases,1994,1,1246
1953,2379,efficient construction of regression trees with range and region splitting,"shinichi morishita , yasuhiko morimoto , hiromu ishii",vldb,1997,0,1247
1821,1037,efficient construction of regression trees with range and region splitting,"yasuhiko morimoto , hiromu ishii , shinichi morishita",very large data bases,1997,1,1247
1954,910,providing database migration tools - a practicioner 's approach,andreas meier,vldb,1995,0,1248
1822,1474,providing database migration tools - a practicioner 's approach,andreas meier,very large data bases,1995,1,1248
1955,1095,energy efficient indexing on air,"s. viswanathan , b. r. badrinath , tomasz imielinski",sigmod conference,1994,0,1249
1823,1739,energy efficient indexing on air,"tomasz imielinski , s. viswanathan , b. r. badrinath",international conference on management of data,1994,1,1249
1956,1465,fast and accurate text classification via multiple linear discriminant projections pp,"shourya roy , mahesh v. soundalgekar , soumen chakrabarti",vldb j.,2003,0,1250
1824,2262,fast and accurate text classification via multiple linear discriminant projections,"soumen chakrabarti , shourya roy , mahesh v. soundalgekar",the vldb journal -- the international journal on very large data bases,2003,1,1250
1957,81,"ubiquitous , self-tuning , scalable servers",peter m. spiro,sigmod conference,1998,0,1251
1825,170,"ubiquitous , self-tuning , scalable servers",peter spiro,international conference on management of data,1998,1,1251
1958,1677,computing geographical scopes of web resources,"luis gravano , junyan ding , narayanan shivakumar",vldb,2000,0,1252
1826,1394,computing geographical scopes of web resources,"junyan ding , luis gravano , narayanan shivakumar",very large data bases,2000,1,1252
1959,1146,the cornell jaguar system : adding mobility to predator,"zhiyuan chen , daniel mahashin , victor cheng , kyle buza , tobias mayr , hubert siu , randolph chung , ivan oprencak , philippe bonnet , takako m. hickey , praveen seshadri , ryan kennedy",sigmod conference,1999,0,1253
1827,5,the cornell jaguar project : adding mobility to predator,"phillippe bonnet , kyle buza , zhiyuan chan , victor cheng , randolph chung , takako hickey , ryan kennedy , daniel mahashin , tobias mayr , ivan oprencak , praveen seshadri , hubert siu",international conference on management of data,1999,1,1253
1960,1754,spreadsheets in rdbms for olap,"nathan folkert , abhinav gupta , andrew witkowski , lei sheng , sankar subramanian , srikanth bellamkonda , gregory dorman , tolga bozkaya",sigmod conference,2003,0,1254
1828,2080,spreadsheets in rdbms for olap,"andrew witkowski , srikanth bellamkonda , tolga bozkaya , gregory dorman , nathan folkert , abhinav gupta , lei shen , sankar subramanian",international conference on management of data,2003,1,1254
1961,697,the handwritten trie : indexing electronic ink,"padmavathi vallabhaneni , daniel barbará , walid g. aref",sigmod conference,1995,0,1255
1829,1590,the handwritten trie : indexing electronic ink,"walid aref , daniel barbar &#225; , padmavathi vallabhaneni",international conference on management of data,1995,1,1255
