ltable_id,rtable_id,label,left_id,left_title,left_authors,left_venue,left_year,right_id,right_title,right_authors,right_venue,right_year,id
2361,685,0,2361,"temporal queries in olap alberto o. mendelzon , alejandro a. vaisman vldb 2000",,,,685,"time-parameterized queries in spatio-temporal databases yufei tao , dimitris papadias international conference on management of data",,,2002.0,3063
1729,1512,0,1729,"coalescing in temporal databases michael d. soo , richard t. snodgrass , michael h. böhlen vldb",,,1996.0,1512,semantic assumptions and query evaluation in temporal databases international conference on management of data,"claudio bettini , x. sean wang , elisa bertino , sushil jajodia",,1995.0,3064
1439,1512,0,1439,implementation of two semantic query optimization techniques in db2 universal database,"k. bernhard schiefer , fred koo , t. y. cliff leung , linqi liu , jarek gryz , xiaoyan qian , qi cheng",vldb,1999.0,1512,semantic assumptions and query evaluation in temporal databases international conference on management of data,"claudio bettini , x. sean wang , elisa bertino , sushil jajodia",,1995.0,3065
2369,1512,0,2369,"selectivity estimation in spatial databases viswanath poosala , sridhar ramaswamy , swarup acharya sigmod conference 1999",,,,1512,semantic assumptions and query evaluation in temporal databases international conference on management of data,"claudio bettini , x. sean wang , elisa bertino , sushil jajodia",,1995.0,3066
2191,1512,0,2191,"on the issue of valid time ( s ) in temporal databases themis panayiotopoulos , efstathios v. ioannidis , constantine d. spyropoulos , stavros kokkotos sigmod record",,,1995.0,1512,semantic assumptions and query evaluation in temporal databases international conference on management of data,"claudio bettini , x. sean wang , elisa bertino , sushil jajodia",,1995.0,3067
145,1512,0,145,time-parameterized queries in spatio-temporal databases,"dimitris papadias , yufei tao",sigmod conference,2002.0,1512,semantic assumptions and query evaluation in temporal databases international conference on management of data,"claudio bettini , x. sean wang , elisa bertino , sushil jajodia",,1995.0,3068
2318,1512,1,2318,semantic assumptions and query evaluation in temporal databases,"sushil jajodia , xiaoyang sean wang , elisa bertino , claudio bettini",sigmod conference,1995.0,1512,semantic assumptions and query evaluation in temporal databases international conference on management of data,"claudio bettini , x. sean wang , elisa bertino , sushil jajodia",,1995.0,3069
2570,1512,0,2570,semantic integration in heterogeneous databases using neural networks vldb,"chris clifton , wen-syan li",,1994.0,1512,semantic assumptions and query evaluation in temporal databases international conference on management of data,"claudio bettini , x. sean wang , elisa bertino , sushil jajodia",,1995.0,3070
2094,1512,0,2094,query evaluation in deductive databases with alternating fixpoint semantics 1995,weidong chen,acm trans . database syst .,,1512,semantic assumptions and query evaluation in temporal databases international conference on management of data,"claudio bettini , x. sean wang , elisa bertino , sushil jajodia",,1995.0,3071
1595,1512,0,1595,temporal slicing in the evaluation of xml queries,"richard t. snodgrass , dengfeng gao",vldb,2003.0,1512,semantic assumptions and query evaluation in temporal databases international conference on management of data,"claudio bettini , x. sean wang , elisa bertino , sushil jajodia",,1995.0,3072
640,1512,0,640,reordering query execution in tertiary memory databases vldb,"michael stonebraker , sunita sarawagi",,1996.0,1512,semantic assumptions and query evaluation in temporal databases international conference on management of data,"claudio bettini , x. sean wang , elisa bertino , sushil jajodia",,1995.0,3073
1729,331,0,1729,"coalescing in temporal databases michael d. soo , richard t. snodgrass , michael h. böhlen vldb",,,1996.0,331,"probabilistic temporal databases , i : algebra alex dekhtyar , robert ross , v. s. subrahmanian acm transactions on database systems ( tods ) 2001",,,,3074
1252,331,0,1252,"probview : a flexible probabilistic database system nicola leone , robert ross , laks v. s. lakshmanan , v. s. subrahmanian",,acm trans . database syst .,1997.0,331,"probabilistic temporal databases , i : algebra alex dekhtyar , robert ross , v. s. subrahmanian acm transactions on database systems ( tods ) 2001",,,,3075
579,331,1,579,"probabilistic temporal databases , i : algebra alex dekhtyar , robert ross , v. s. subrahmanian acm trans . database syst .",,,2001.0,331,"probabilistic temporal databases , i : algebra alex dekhtyar , robert ross , v. s. subrahmanian acm transactions on database systems ( tods ) 2001",,,,3076
1152,331,0,1152,"protdb : probabilistic data in xml andrew nierman , h. v. jagadish vldb",,,2002.0,331,"probabilistic temporal databases , i : algebra alex dekhtyar , robert ross , v. s. subrahmanian acm transactions on database systems ( tods ) 2001",,,,3077
1729,329,0,1729,"coalescing in temporal databases michael d. soo , richard t. snodgrass , michael h. böhlen vldb",,,1996.0,329,querying atsql databases with temporal logic acm transactions on database systems ( tods ) 2001,"jan chomicki , david toman , michael h. b &#246; hlen",,,3078
1338,329,0,1338,"logical design for temporal databases with multiple granularities alexander brodsky , sushil jajodia , claudio bettini , xiaoyang sean wang",,acm trans . database syst .,1997.0,329,querying atsql databases with temporal logic acm transactions on database systems ( tods ) 2001,"jan chomicki , david toman , michael h. b &#246; hlen",,,3079
1729,1566,0,1729,"coalescing in temporal databases michael d. soo , richard t. snodgrass , michael h. böhlen vldb",,,1996.0,1566,on the issue of valid time ( s ) in temporal databases acm sigmod record,"stavros kokkotos , efstathios v. ioannidis , themis panayiotopoulos , constantine d. spyropoulos",,1995.0,3080
2069,1566,0,2069,transaction timestamping in ( temporal ) databases,"christian s. jensen , david b. lomet",vldb,2001.0,1566,on the issue of valid time ( s ) in temporal databases acm sigmod record,"stavros kokkotos , efstathios v. ioannidis , themis panayiotopoulos , constantine d. spyropoulos",,1995.0,3081
1015,1566,0,1015,report on the 1995 international workshop on temporal databases sigmod record,"arie segev , richard t. snodgrass , christian s. jensen",,1995.0,1566,on the issue of valid time ( s ) in temporal databases acm sigmod record,"stavros kokkotos , efstathios v. ioannidis , themis panayiotopoulos , constantine d. spyropoulos",,1995.0,3082
2318,1566,0,2318,semantic assumptions and query evaluation in temporal databases,"sushil jajodia , xiaoyang sean wang , elisa bertino , claudio bettini",sigmod conference,1995.0,1566,on the issue of valid time ( s ) in temporal databases acm sigmod record,"stavros kokkotos , efstathios v. ioannidis , themis panayiotopoulos , constantine d. spyropoulos",,1995.0,3083
1500,1566,0,1500,overview of the special section on temporal database infrastructure,richard t. snodgrass,sigmod record,1994.0,1566,on the issue of valid time ( s ) in temporal databases acm sigmod record,"stavros kokkotos , efstathios v. ioannidis , themis panayiotopoulos , constantine d. spyropoulos",,1995.0,3084
1729,373,0,1729,"coalescing in temporal databases michael d. soo , richard t. snodgrass , michael h. böhlen vldb",,,1996.0,373,"integrating temporal , real-time , an active databases","krithi ramamritham , raju sivasankaran , john a. stankovic , don t. towsley , ming xiong",acm sigmod record,1996.0,3085
2129,373,0,2129,promises and realities of active database systems 1995,"eric simon , angelika kotz dittrich",vldb,,373,"integrating temporal , real-time , an active databases","krithi ramamritham , raju sivasankaran , john a. stankovic , don t. towsley , ming xiong",acm sigmod record,1996.0,3086
925,373,0,925,improving timeliness in real-time secure database systems,"sang hyuk son , rasikan david , bhavani m. thuraisingham",sigmod record,1996.0,373,"integrating temporal , real-time , an active databases","krithi ramamritham , raju sivasankaran , john a. stankovic , don t. towsley , ming xiong",acm sigmod record,1996.0,3087
2069,373,0,2069,transaction timestamping in ( temporal ) databases,"christian s. jensen , david b. lomet",vldb,2001.0,373,"integrating temporal , real-time , an active databases","krithi ramamritham , raju sivasankaran , john a. stankovic , don t. towsley , ming xiong",acm sigmod record,1996.0,3088
1119,373,0,1119,an annotated bibliography on real-time database systems 1995,özgür ulusoy,sigmod record,,373,"integrating temporal , real-time , an active databases","krithi ramamritham , raju sivasankaran , john a. stankovic , don t. towsley , ming xiong",acm sigmod record,1996.0,3089
1611,373,0,1611,ordered shared locks for real-time databases,"richard jeffers , divyakant agrawal , amr el abbadi , lijing lin",vldb j.,1995.0,373,"integrating temporal , real-time , an active databases","krithi ramamritham , raju sivasankaran , john a. stankovic , don t. towsley , ming xiong",acm sigmod record,1996.0,3090
2209,373,0,2209,temporal aggregation in active database rules sigmod conference 1997,"iakovos motakis , carlo zaniolo",,,373,"integrating temporal , real-time , an active databases","krithi ramamritham , raju sivasankaran , john a. stankovic , don t. towsley , ming xiong",acm sigmod record,1996.0,3091
35,373,0,35,"integrating triggers and declarative constraints in sql database sytems roberta cochrane , hamid pirahesh , nelson mendonça mattos",,vldb,1996.0,373,"integrating temporal , real-time , an active databases","krithi ramamritham , raju sivasankaran , john a. stankovic , don t. towsley , ming xiong",acm sigmod record,1996.0,3092
2169,373,0,2169,"an annotated bibliography on active databases johann christoph freytag , ulrike jaeger sigmod record 1995",,,,373,"integrating temporal , real-time , an active databases","krithi ramamritham , raju sivasankaran , john a. stankovic , don t. towsley , ming xiong",acm sigmod record,1996.0,3093
440,373,0,440,"world wide database - integrating the web , corba , and databases kevin smith , athman bouguettaya , mourad ouzzani , james beard , lily hendra , boualem benatallah 1999",,sigmod conference,,373,"integrating temporal , real-time , an active databases","krithi ramamritham , raju sivasankaran , john a. stankovic , don t. towsley , ming xiong",acm sigmod record,1996.0,3094
2074,1535,0,2074,"the coral deductive system raghu ramakrishnan , s. sudarshan , divesh srivastava , praveen seshadri 1994",,vldb j.,,1535,"the naos system c. collet , t. coupaye international conference on management of data",,,1995.0,3095
381,1535,0,381,the prototype of the dare system sigmod conference 2001,"tiziana catarci , giuseppe santucci",,,1535,"the naos system c. collet , t. coupaye international conference on management of data",,,1995.0,3096
1082,1535,1,1082,the naos system,"christine collet , thierry coupaye",sigmod conference,1995.0,1535,"the naos system c. collet , t. coupaye international conference on management of data",,,1995.0,3097
2074,1497,0,2074,"the coral deductive system raghu ramakrishnan , s. sudarshan , divesh srivastava , praveen seshadri 1994",,vldb j.,,1497,the lotus notes storage system kenneth moore,,international conference on management of data,1995.0,3098
1082,1497,0,1082,the naos system,"christine collet , thierry coupaye",sigmod conference,1995.0,1497,the lotus notes storage system kenneth moore,,international conference on management of data,1995.0,3099
58,1001,0,58,the multidimensional database system rasdaman,"andreas dehmel , peter baumann , norbert widmann , roland ritsch , paula furtado",sigmod conference,1998.0,1001,materialized view selection for multidimensional datasets very large data bases,"amit shukla , prasad deshpande , jeffrey f. naughton",,1998.0,3100
449,1001,0,449,management of multidimensional discrete data peter baumann,,vldb j.,1994.0,1001,materialized view selection for multidimensional datasets very large data bases,"amit shukla , prasad deshpande , jeffrey f. naughton",,1998.0,3101
2595,1001,0,2595,"a foundation for multi-dimensional databases laks v. s. lakshmanan , marc gyssens",,vldb,1997.0,1001,materialized view selection for multidimensional datasets very large data bases,"amit shukla , prasad deshpande , jeffrey f. naughton",,1998.0,3102
392,1001,0,392,materialized views and data warehouses nick roussopoulos sigmod record,,,1998.0,1001,materialized view selection for multidimensional datasets very large data bases,"amit shukla , prasad deshpande , jeffrey f. naughton",,1998.0,3103
988,1001,0,988,materialized views selection in a multidimensional database vldb,"ernest teniente , elena baralis , stefano paraboschi",,1997.0,1001,materialized view selection for multidimensional datasets very large data bases,"amit shukla , prasad deshpande , jeffrey f. naughton",,1998.0,3104
924,1001,0,924,user-adaptive exploration of multidimensional data 2000,sunita sarawagi,vldb,,1001,materialized view selection for multidimensional datasets very large data bases,"amit shukla , prasad deshpande , jeffrey f. naughton",,1998.0,3105
1969,1001,0,1969,multi-dimensional database allocation for parallel data warehouses vldb 2000,"holger märtens , erhard rahm , thomas stöhr",,,1001,materialized view selection for multidimensional datasets very large data bases,"amit shukla , prasad deshpande , jeffrey f. naughton",,1998.0,3106
2364,1001,0,2364,materialized view selection and maintenance using multi-query optimization sigmod conference 2001,"krithi ramamritham , hoshi mistry , prasan roy , s. sudarshan",,,1001,materialized view selection for multidimensional datasets very large data bases,"amit shukla , prasad deshpande , jeffrey f. naughton",,1998.0,3107
2598,1001,0,2598,a shrinking-based approach for multi-dimensional data analysis 2003,"yuqing song , yong shi , aidong zhang",vldb,,1001,materialized view selection for multidimensional datasets very large data bases,"amit shukla , prasad deshpande , jeffrey f. naughton",,1998.0,3108
1088,1001,0,1088,"materialized view and index selection tool for microsoft sql server 2000 vivek r. narasayya , sanjay agrawal , surajit chaudhuri sigmod conference",,,2001.0,1001,materialized view selection for multidimensional datasets very large data bases,"amit shukla , prasad deshpande , jeffrey f. naughton",,1998.0,3109
1538,1001,0,1538,"automated selection of materialized views and indexes in sql databases surajit chaudhuri , sanjay agrawal , vivek r. narasayya vldb 2000",,,,1001,materialized view selection for multidimensional datasets very large data bases,"amit shukla , prasad deshpande , jeffrey f. naughton",,1998.0,3110
58,881,0,58,the multidimensional database system rasdaman,"andreas dehmel , peter baumann , norbert widmann , roland ritsch , paula furtado",sigmod conference,1998.0,881,"multi-dimensional database allocation for parallel data warehouses thomas st &#246; hr , holger m &#228; rtens , erhard rahm",,very large data bases,2000.0,3111
2595,881,0,2595,"a foundation for multi-dimensional databases laks v. s. lakshmanan , marc gyssens",,vldb,1997.0,881,"multi-dimensional database allocation for parallel data warehouses thomas st &#246; hr , holger m &#228; rtens , erhard rahm",,very large data bases,2000.0,3112
1969,881,1,1969,multi-dimensional database allocation for parallel data warehouses vldb 2000,"holger märtens , erhard rahm , thomas stöhr",,,881,"multi-dimensional database allocation for parallel data warehouses thomas st &#246; hr , holger m &#228; rtens , erhard rahm",,very large data bases,2000.0,3113
2075,881,0,2075,t2 : a customizable parallel database for multi-dimensional data,"alan sussman , anurag acharya , joel h. saltz , chialin chang",sigmod record,1998.0,881,"multi-dimensional database allocation for parallel data warehouses thomas st &#246; hr , holger m &#228; rtens , erhard rahm",,very large data bases,2000.0,3114
2598,881,0,2598,a shrinking-based approach for multi-dimensional data analysis 2003,"yuqing song , yong shi , aidong zhang",vldb,,881,"multi-dimensional database allocation for parallel data warehouses thomas st &#246; hr , holger m &#228; rtens , erhard rahm",,very large data bases,2000.0,3115
2351,881,0,2351,multi-dimensional resource scheduling for parallel queries 1996,"yannis e. ioannidis , minos n. garofalakis",sigmod conference,,881,"multi-dimensional database allocation for parallel data warehouses thomas st &#246; hr , holger m &#228; rtens , erhard rahm",,very large data bases,2000.0,3116
103,881,0,103,"parallel algorithms for high-dimensional similarity joins for data mining applications rakesh agrawal , john c. shafer vldb 1997",,,,881,"multi-dimensional database allocation for parallel data warehouses thomas st &#246; hr , holger m &#228; rtens , erhard rahm",,very large data bases,2000.0,3117
1954,881,0,1954,warlock : a data allocation tool for parallel warehouses,"thomas stöhr , erhard rahm",vldb,2001.0,881,"multi-dimensional database allocation for parallel data warehouses thomas st &#246; hr , holger m &#228; rtens , erhard rahm",,very large data bases,2000.0,3118
58,1765,0,58,the multidimensional database system rasdaman,"andreas dehmel , peter baumann , norbert widmann , roland ritsch , paula furtado",sigmod conference,1998.0,1765,"t2 : a customizable parallel database for multi-dimensional data chialin chang , anurag acharya , alan sussman , joel saltz",,acm sigmod record,1998.0,3119
2595,1765,0,2595,"a foundation for multi-dimensional databases laks v. s. lakshmanan , marc gyssens",,vldb,1997.0,1765,"t2 : a customizable parallel database for multi-dimensional data chialin chang , anurag acharya , alan sussman , joel saltz",,acm sigmod record,1998.0,3120
2075,1765,1,2075,t2 : a customizable parallel database for multi-dimensional data,"alan sussman , anurag acharya , joel h. saltz , chialin chang",sigmod record,1998.0,1765,"t2 : a customizable parallel database for multi-dimensional data chialin chang , anurag acharya , alan sussman , joel saltz",,acm sigmod record,1998.0,3121
2598,1765,0,2598,a shrinking-based approach for multi-dimensional data analysis 2003,"yuqing song , yong shi , aidong zhang",vldb,,1765,"t2 : a customizable parallel database for multi-dimensional data chialin chang , anurag acharya , alan sussman , joel saltz",,acm sigmod record,1998.0,3122
58,949,0,58,the multidimensional database system rasdaman,"andreas dehmel , peter baumann , norbert widmann , roland ritsch , paula furtado",sigmod conference,1998.0,949,materialized views selection in a multidimensional database very large data bases 1997,"elena baralis , stefano paraboschi , ernest teniente",,,3123
449,949,0,449,management of multidimensional discrete data peter baumann,,vldb j.,1994.0,949,materialized views selection in a multidimensional database very large data bases 1997,"elena baralis , stefano paraboschi , ernest teniente",,,3124
2062,949,0,2062,"optimizing multiple dimensional queries simultaneously in multidimensional databases jeffrey xu yu , weifa liang , maria e. orlowska",,vldb j.,2000.0,949,materialized views selection in a multidimensional database very large data bases 1997,"elena baralis , stefano paraboschi , ernest teniente",,,3125
2595,949,0,2595,"a foundation for multi-dimensional databases laks v. s. lakshmanan , marc gyssens",,vldb,1997.0,949,materialized views selection in a multidimensional database very large data bases 1997,"elena baralis , stefano paraboschi , ernest teniente",,,3126
392,949,0,392,materialized views and data warehouses nick roussopoulos sigmod record,,,1998.0,949,materialized views selection in a multidimensional database very large data bases 1997,"elena baralis , stefano paraboschi , ernest teniente",,,3127
1088,949,0,1088,"materialized view and index selection tool for microsoft sql server 2000 vivek r. narasayya , sanjay agrawal , surajit chaudhuri sigmod conference",,,2001.0,949,materialized views selection in a multidimensional database very large data bases 1997,"elena baralis , stefano paraboschi , ernest teniente",,,3128
2426,1905,0,2426,"geo/environmental and medical data management in the rasdaman system norbert widmann , paula furtado , peter baumann , roland ritsch 1997",,vldb,,1905,uis-management of data and services in the environmental information systems of baden-w &#252; rttemberg acm sigmod record 1997,"wolf-fritz riekert , roland mayer-f &#246; ll , gerlinde wiest",,,3129
977,1905,0,977,the ecobase project : database and web technologies for environmental information systems 2001,"asterio k. tanaka , patrick valduriez",sigmod record,,1905,uis-management of data and services in the environmental information systems of baden-w &#252; rttemberg acm sigmod record 1997,"wolf-fritz riekert , roland mayer-f &#246; ll , gerlinde wiest",,,3130
1361,1905,0,1361,integrating modelling systems for environmental management information systems sigmod record,"david j. abel , dean kuo , kerry l. taylor",,1997.0,1905,uis-management of data and services in the environmental information systems of baden-w &#252; rttemberg acm sigmod record 1997,"wolf-fritz riekert , roland mayer-f &#246; ll , gerlinde wiest",,,3131
1276,1905,1,1276,management of data and services in the environmental information system ( uis ) of baden-württemberg,"wolf-fritz riekert , roland mayer-föll , gerlinde wiest",sigmod record,1997.0,1905,uis-management of data and services in the environmental information systems of baden-w &#252; rttemberg acm sigmod record 1997,"wolf-fritz riekert , roland mayer-f &#246; ll , gerlinde wiest",,,3132
1541,747,0,1541,data mining techniques sigmod conference,jiawei han,,1996.0,747,"data mining : concepts and techniques by jiawei han and micheline kamber fernando berzal , nicolf &#225; s mat &#237; n acm sigmod record",,,2002.0,3133
155,747,0,155,data mining : practical machine learning tools and techniques - book review sigmod record 2002,james geller,,,747,"data mining : concepts and techniques by jiawei han and micheline kamber fernando berzal , nicolf &#225; s mat &#237; n acm sigmod record",,,2002.0,3134
1541,659,0,1541,data mining techniques sigmod conference,jiawei han,,1996.0,659,data mining : practical machine learning tools and techniques with java implementations acm sigmod record 2002,"ian h. witten , eibe frank",,,3135
1541,1143,0,1541,data mining techniques sigmod conference,jiawei han,,1996.0,1143,"applying data mining techniques to a health insurance information system marisa s. viveros , john p. nearhos , michael j. rothman",,very large data bases,1996.0,3136
2311,1143,1,2311,applying data mining techniques to a health insurance information system vldb 1996,"michael j. rothman , john p. nearhos , marisa s. viveros",,,1143,"applying data mining techniques to a health insurance information system marisa s. viveros , john p. nearhos , michael j. rothman",,very large data bases,1996.0,3137
1690,1640,0,1690,"partial results for online query processing joseph m. hellerstein , vijayshankar raman sigmod conference",,,2002.0,1640,"sequence query processing praveen seshadri , miron livny , raghu ramakrishnan",,international conference on management of data,1994.0,3138
976,1640,0,976,query processing techniques for arrays 2002,"arunprasad p. marathe , kenneth salem",vldb j.,,1640,"sequence query processing praveen seshadri , miron livny , raghu ramakrishnan",,international conference on management of data,1994.0,3139
1533,1640,1,1533,"sequence query processing raghu ramakrishnan , miron livny , praveen seshadri sigmod conference 1994",,,,1640,"sequence query processing praveen seshadri , miron livny , raghu ramakrishnan",,international conference on management of data,1994.0,3140
981,1640,0,981,query processing for high-volume xml message brokering vldb 2003,"michael j. franklin , yanlei diao",,,1640,"sequence query processing praveen seshadri , miron livny , raghu ramakrishnan",,international conference on management of data,1994.0,3141
2221,1640,0,2221,performance tradeoffs for client-server query processing,"donald kossmann , michael j. franklin , björn þór jónsson",sigmod conference,1996.0,1640,"sequence query processing praveen seshadri , miron livny , raghu ramakrishnan",,international conference on management of data,1994.0,3142
2277,1640,0,2277,"dynamic sample selection for approximate query processing gautam das , surajit chaudhuri , brian babcock",,sigmod conference,2003.0,1640,"sequence query processing praveen seshadri , miron livny , raghu ramakrishnan",,international conference on management of data,1994.0,3143
2367,1640,0,2367,"similarity query processing using disk arrays apostolos papadopoulos , yannis manolopoulos sigmod conference 1998",,,,1640,"sequence query processing praveen seshadri , miron livny , raghu ramakrishnan",,international conference on management of data,1994.0,3144
1411,1640,0,1411,functional-join processing,"reinhard braumandl , alfons kemper , donald kossmann , jens claußen",vldb j.,2000.0,1640,"sequence query processing praveen seshadri , miron livny , raghu ramakrishnan",,international conference on management of data,1994.0,3145
1690,2063,0,1690,"partial results for online query processing joseph m. hellerstein , vijayshankar raman sigmod conference",,,2002.0,2063,"dynamic sample selection for approximate query processing brian babcock , surajit chaudhuri , gautam das international conference on management of data",,,2003.0,3146
1533,2063,0,1533,"sequence query processing raghu ramakrishnan , miron livny , praveen seshadri sigmod conference 1994",,,,2063,"dynamic sample selection for approximate query processing brian babcock , surajit chaudhuri , gautam das international conference on management of data",,,2003.0,3147
2277,2063,1,2277,"dynamic sample selection for approximate query processing gautam das , surajit chaudhuri , brian babcock",,sigmod conference,2003.0,2063,"dynamic sample selection for approximate query processing brian babcock , surajit chaudhuri , gautam das international conference on management of data",,,2003.0,3148
895,2063,0,895,"join synopses for approximate query answering swarup acharya , viswanath poosala , phillip b. gibbons , sridhar ramaswamy sigmod conference",,,1999.0,2063,"dynamic sample selection for approximate query processing brian babcock , surajit chaudhuri , gautam das international conference on management of data",,,2003.0,3149
2581,2063,0,2581,icicles : self-tuning samples for approximate query answering,"venkatesh ganti , raghu ramakrishnan , mong-li lee",vldb,2000.0,2063,"dynamic sample selection for approximate query processing brian babcock , surajit chaudhuri , gautam das international conference on management of data",,,2003.0,3150
2553,2063,0,2553,improving adaptable similarity query processing by using approximations 1998,"hans-peter kriegel , bernhard braunmüller , thomas seidl , mihael ankerst",vldb,,2063,"dynamic sample selection for approximate query processing brian babcock , surajit chaudhuri , gautam das international conference on management of data",,,2003.0,3151
1409,2063,0,1409,"congressional samples for approximate answering of group-by queries viswanath poosala , swarup acharya , phillip b. gibbons sigmod conference",,,2000.0,2063,"dynamic sample selection for approximate query processing brian babcock , surajit chaudhuri , gautam das international conference on management of data",,,2003.0,3152
1690,1674,0,1690,"partial results for online query processing joseph m. hellerstein , vijayshankar raman sigmod conference",,,2002.0,1674,genesys : a system for efficient spatial query processing,"thomas brinkhoff , hans-peter kriegel , ralf schneider , bernhard seeger",international conference on management of data,1994.0,3153
628,1674,0,628,query processing in spatial network databases vldb,"nikos mamoulis , jun zhang , dimitris papadias , yufei tao",,2003.0,1674,genesys : a system for efficient spatial query processing,"thomas brinkhoff , hans-peter kriegel , ralf schneider , bernhard seeger",international conference on management of data,1994.0,3154
1233,1674,0,1233,"efficient algorithms for processing xpath queries reinhard pichler , georg gottlob , christoph koch vldb",,,2002.0,1674,genesys : a system for efficient spatial query processing,"thomas brinkhoff , hans-peter kriegel , ralf schneider , bernhard seeger",international conference on management of data,1994.0,3155
497,1674,0,497,lockx : a system for efficiently querying secure xml sigmod conference,"sungran cho , laks v. s. lakshmanan , divesh srivastava , sihem amer-yahia",,2003.0,1674,genesys : a system for efficient spatial query processing,"thomas brinkhoff , hans-peter kriegel , ralf schneider , bernhard seeger",international conference on management of data,1994.0,3156
2516,1674,0,2516,"contorting high dimensional data for efficient main memory processing beng chin ooi , bin cui , kian-lee tan , jianwen su sigmod conference",,,2003.0,1674,genesys : a system for efficient spatial query processing,"thomas brinkhoff , hans-peter kriegel , ralf schneider , bernhard seeger",international conference on management of data,1994.0,3157
1600,1674,0,1600,efficient query processing for multi-dimensionally clustered tables in db2 2003,"matthew huras , leslie cranston , bishwaranjan bhattacharjee , sriram padmanabhan , timothy malkemus , tony lai",vldb,,1674,genesys : a system for efficient spatial query processing,"thomas brinkhoff , hans-peter kriegel , ralf schneider , bernhard seeger",international conference on management of data,1994.0,3158
879,1674,0,879,"efficient mining of xml query patterns for caching liang huai yang , mong-li lee , wynne hsu",,vldb,2003.0,1674,genesys : a system for efficient spatial query processing,"thomas brinkhoff , hans-peter kriegel , ralf schneider , bernhard seeger",international conference on management of data,1994.0,3159
1690,695,1,1690,"partial results for online query processing joseph m. hellerstein , vijayshankar raman sigmod conference",,,2002.0,695,partial results for online query processing 2002,"vijayshankar raman , joseph m. hellerstein",international conference on management of data,,3160
976,695,0,976,query processing techniques for arrays 2002,"arunprasad p. marathe , kenneth salem",vldb j.,,695,partial results for online query processing 2002,"vijayshankar raman , joseph m. hellerstein",international conference on management of data,,3161
1489,695,0,1489,online query processing 2001,"peter j. haas , joseph m. hellerstein",sigmod conference,,695,partial results for online query processing 2002,"vijayshankar raman , joseph m. hellerstein",international conference on management of data,,3162
2221,695,0,2221,performance tradeoffs for client-server query processing,"donald kossmann , michael j. franklin , björn þór jónsson",sigmod conference,1996.0,695,partial results for online query processing 2002,"vijayshankar raman , joseph m. hellerstein",international conference on management of data,,3163
2517,695,0,2517,"genesys : a system for efficient spatial query processing thomas brinkhoff , hans-peter kriegel , ralf schneider , bernhard seeger sigmod conference 1994",,,,695,partial results for online query processing 2002,"vijayshankar raman , joseph m. hellerstein",international conference on management of data,,3164
1714,695,0,1714,"exploiting early sorting and early partitioning for decisionsupport query processing jens claußen , christian wiesner , donald kossmann , alfons kemper vldb j. 2000",,,,695,partial results for online query processing 2002,"vijayshankar raman , joseph m. hellerstein",international conference on management of data,,3165
1690,1965,0,1690,"partial results for online query processing joseph m. hellerstein , vijayshankar raman sigmod conference",,,2002.0,1965,performance tradeoffs for client-server query processing international conference on management of data,"michael j. franklin , bj &#246; rn th &#243; r j &#243; nsson , donald kossmann",,1996.0,3166
976,255,0,976,query processing techniques for arrays 2002,"arunprasad p. marathe , kenneth salem",vldb j.,,255,data mining techniques jiawei han international conference on management of data 1996,,,,3167
2163,255,0,2163,"data mining : concepts and techniques - book review fernando berzal galiano , nicolás marín",,sigmod record,2002.0,255,data mining techniques jiawei han international conference on management of data 1996,,,,3168
976,1144,0,976,query processing techniques for arrays 2002,"arunprasad p. marathe , kenneth salem",vldb j.,,1144,"query processing techniques for multiversion access methods jochen van den bercken , bernhard seeger 1996",,very large data bases,,3169
1488,1144,0,1488,"query execution techniques for caching expensive methods joseph m. hellerstein , jeffrey f. naughton sigmod conference 1996",,,,1144,"query processing techniques for multiversion access methods jochen van den bercken , bernhard seeger 1996",,very large data bases,,3170
1489,365,1,1489,online query processing 2001,"peter j. haas , joseph m. hellerstein",sigmod conference,,365,"online query processing : a tutorial peter j. haas , joseph m. hellerstein 2001",,international conference on management of data,,3171
713,365,0,713,approximate query processing : taming the terabytes 2001,"minos n. garofalakis , phillip b. gibbons",vldb,,365,"online query processing : a tutorial peter j. haas , joseph m. hellerstein 2001",,international conference on management of data,,3172
2384,365,0,2384,data stream query processing : a tutorial vldb,"divesh srivastava , nick koudas",,2003.0,365,"online query processing : a tutorial peter j. haas , joseph m. hellerstein 2001",,international conference on management of data,,3173
45,365,0,45,"fact : a learning based web query processing system zengping tian , hongjun lu , yanlei diao , songting chen 2000",,sigmod conference,,365,"online query processing : a tutorial peter j. haas , joseph m. hellerstein 2001",,international conference on management of data,,3174
2149,365,0,2149,mixed mode xml query processing 2003,"stratis viglas , josef burger , leonidas galanis , jeffrey f. naughton , alan halverson , rajasekar krishnamurthy , david j. dewitt , feng tian , ameet kini , yuan wang , ajith nagaraja rao",vldb,,365,"online query processing : a tutorial peter j. haas , joseph m. hellerstein 2001",,international conference on management of data,,3175
1489,431,0,1489,online query processing 2001,"peter j. haas , joseph m. hellerstein",sigmod conference,,431,"eddies : continuously adaptive query processing ron avnur , joseph m. hellerstein 2000",,international conference on management of data,,3176
1533,431,0,1533,"sequence query processing raghu ramakrishnan , miron livny , praveen seshadri sigmod conference 1994",,,,431,"eddies : continuously adaptive query processing ron avnur , joseph m. hellerstein 2000",,international conference on management of data,,3177
